Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"hXXEApYdCzjWQUTGEbVZoQFSqVaNPzfYUYPHKxl","TJQqcYGuiSVOKvucMWPjmgKPSqFHqUZkMbUgUap","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qAsQr+cDbAuYKufdOhDWTO/PQLWviWGNWpQKtLY","1-0:1.8.0",2023-09-01T00:00:00,2023-09-18T00:00:00
"sQNbnsNIDrYzXr/pVDXSp+oBlNVgGSbZJxJAOqU","YscRNBWDeWyIzXcZcwPwqbXyUYwWmLqxg/BMYsr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","OdsRhApuqhpLIYCTkdhVnYJbPbzMK/RWuWWddTT","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"FktXjXcnXgwuOTcHGtAZNaYTJtYZRGKoXuSaxBl","VbCR+pbSQlZRqYJcSWQnijRycmTiiILnZDPkntQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ESFgVaTHMWhAqgGbyQPURHpbJJKyMNyxJTiqquX","1-1:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"OldUErXSPluoZgYXhBoTHgozuuAkOtosgOpSAwq","'+igRTKdMeVVMAMDEDpPbgXWVZ/NZWDOnKdZRBgw","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SAVzSVfSIKqgxRXkTXBgPNzmiEfUXTQscWTOznQ","1-1:1.8.0",2023-09-01T00:00:00,2023-09-20T00:00:00
"FZvwy+guQ/aHNaYXMvrLTZPjzgwFZusoNBunnOs","SGNITMIlHTQORUvwSjkfwcxvhPpneb/UAOMRGXN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","glqWOSdLZHoY+D/SaXTQgTeiWFjSURSqRSSrdgZ","1-1:1.8.0",2023-09-01T00:00:00,2023-09-11T00:00:00
"ZZVSsNu+YsrKYLZVWiSHwUyVAqZXICpIKyP/R+Z","l/QToQFTWWYSLWpMFvDhSmwFr/uhOUVaqvgySBJ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UYQXzLHX/WdVuzueVsWKQbdiwZlQDnIvWniVwXv","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"u+NplgOMnQNUSHkVTKctzzdvGblnjZZtYTblWVg","HEVxfPsWiOcPzgsXStVLFDHWlMOXbodAhtCSQLp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SoalX+VXQbGYNByUrWKQqeYWDwSmQdYDdBhYVZU","1-1:1.8.0",2023-09-01T00:00:00,2023-09-11T00:00:00
"VdjmqdUjKgFdtPbRYAelaMsRYXAbcTmCAWwuCqS","ficmCkMvTw+YXreAYPtMbBN+FBwvULNdFrHWFHD","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","GXGYSSrXbSQGv+RCrpWKkqUHZnPqCYLXdsiMXkP","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"'+tJIrdrdodzIFKbcZZnRpKPTouSIScYmlCVTXF+","TVJUnAKvsqsZAJIdgOAyMLQjlvTTzjIsffoQxTR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","dDSRYyZHsSJV+sdzS/+XifTPGOdyHkqsTBbdApR","1-0:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"WwWwfGQVTKgjNVUAEpXZOMkmVJRLPoBUydXjVNG","wmYFpQzpTTUYKwZMWEhRNURY//DRZNqXJtjZhy/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SpJlPEyLlgtBXhVjmkTWQYtaefUNyVERaDLxIgA","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"guqFGQWayXfTvZgSQIlTnUsVWycxkErYGZOZYeo","pXqVuTqgAvyIQRGGZssPgHVUZXPmhtWEFXNcQFf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","Z/EXfSKWQaYEhRVBYeUyzXlgFEZZCIzkv/Ywucn","1-1:1.8.0",2023-09-01T00:00:00,2023-09-11T00:00:00
"yo/LpTXgqcljas+gQACz/jDikcOJFmITVgfjvcH","UDmygkOpJKFzsYzUMxVhoAKArzqcrdTBXJXzZVZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ktTRHmvjSAbvdvIFAc/UBREUvkeuZIwWErwFAUh","1-1:1.8.0",2023-09-01T00:00:00,2025-11-24T00:00:00
"UHlyVJKkEZhyFuLQGrJmLxIGQfGQUDEwpVjR/DP","GpkAhapwNcNXUBgrwZVlcSCSmETYNJUWSsClRLY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WDwoDZveKogiUkFYoeGWrWXyVfFrZAYSSekzQVi","1-0:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"BPRisMVaXMEJouXqmpSrGTGTOtXnYrmqQiTfOYR","OUREYYnmOpWZqqzPXibtVVQfgokXbKCTkRHckyQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pQjVjRKXm/IfCeyVcVNRpqOnxlZhZHHQiVHhORm","1-0:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"cvBGchEadYfTT/DXFkkWlS/TTyPfRVOnINpFGdD","PMZWfATKKavsAyrdJdCzWRoSnurJhJGxCwTUdmW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NWHtsoYTvfdqDQeVYzoPOtMbzTaxgtJxSEouLF/","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"YadHysZrxAuzfpxYZTSYQcSwvop+CSOonLfXHtX","WHamULfkYHoTErbYeGPCXVNdmEKHwqamw/uUOmt","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","MszYCVsvehautVeQ/Tjvbg/L/XjKiLXUSXoTUci","1-1:1.8.0",2023-09-01T00:00:00,2023-09-15T00:00:00
"jKzTuZWrhXZWKSWBLngaIxxYStBmpFYdGygaEWa","BbDALQCpexgHlUrXoQ/BUkLZpkfUCTXlRySrymS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VHWnQJnWXWtRxnZPUrfkUUMaoewiLudUaWJAOBD","1-0:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"UZWCRVXeRTItZnVyaZkpLnKQtYqSSftYHVoShYX","CWvCbYgtmrwBsnCZpaDptsLIf+TYVBdpXfVbGyL","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","KqpMIRRYccWOCxEQngrFSzNyWwNUvZcsjXsYDSU","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"rcMeNaRcdfBMBbgQGLufKVnZyVWevTtYKglUCvK","uQIoOqLfBWjQKpRhZKkTZVKiR/tRHTYVBAlnDUt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DtNkOaseDXhKIgLCXlVR/WSeUVLZTaKjEsqaLGg","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"YkeRXofFEfdBUVlJgAVwYZACZYIStYMxQWzkHSE","xpXRVnXkUnryXFqKChSUWTZJRdT/RGlfPRSCkWh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xAwIWxlzWNgaDXtdgyVWDhOBeXRPfewSYTtdIxf","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"ReNDat++yhbvRoViZnxVYIwFwPTHOCxYnFX/KZW","VfQYmLhfmKoIXvpuXJibYUgai+ZWcy/Lu+VQQVL","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","vpzXR/TQEmRQUGUBXShoqZCdMZnGQxXRgSRbAUp","1-0:1.8.0",2023-09-01T00:00:00,2023-09-15T00:00:00
"MAYYsxKkehQyrXeXFsGTLyFhf/xEgJHawbQeJlQ","YWYT/xFkXyvAxpVYQSuIEUVOXKCjEYrRGNAaSh/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YRnOAylMSsTYAUEQU/pZsRXZnVESuHRM/Sk/RTW","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"zmdD+EvMpbvQguLxBSvIRnbQszLYRXdvKZdM+IU","SEShPAntdLlRjdPUKmZpHFjPsEf+kZAEItQXxcP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","FMZKnEjkWJFfTTvlwJwTWtLyp/AZaTjZvQZOwVC","1-1:1.8.0",2023-09-01T00:00:00,2023-09-08T00:00:00
"/QWq/C+rASEWYUYZdiKRKCSoyBrWZISoBwS/pDo","IZCvbRdZKQYloHebereggGJsuqtydNaEsiLgpRW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rNoRZroTMQkpXENbAgWpXztQVNyHpExiZvZLvcD","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"BkzyVroIQWXiXgL/gGruxjWZGUfQUkotjxRW+lT","OMiZfzstIYWXHLyEnKOsNT+fVzgzSiZYGtNjowY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","GnWvGSbAUnMnuANPtTGgqtdPTrSdXbIYYeTqXQU","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"LOQbXvYIiYuQxQkWZWTGzUkwvo/QoRcDfzJOURT","JpaemVeVVPuuaoPwPySiQBYxON+uBVWWeuW+VBV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HftVGnObgrSSZgGEXbfzROy++lHOasLDWmOSXqA","1-0:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"BIXtSwsionLTCQqTM+Gp+kMiyHYMoaSVuKvZEGF","TZLThpCdFZwXObYNEAQMN+SYUAHPAaEWcAnZibs","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pUXJVjiQRbJFMVDJmYwoUFRyMO+BMBbeaVzLSmS","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"avHYXQGMRYlRgXAeRgSaKSDGBrZgSy/EJkZVYWi","jCzvDpJQ+iXvWORfoZAuUdRXNnwDWETWwUeh+fU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","trKAOMp/IKWEbSArXOyWpSRUciPoOsikX+aSOUU","1-1:1.8.0",2023-09-01T00:00:00,2023-09-15T00:00:00
"YkvZZgE/fIZohclOQrcJckJgimVTSzLSUAdHWHt","aTTMdCwRHxJMqKNmXgtKxUYaQhRSyKJJVxFfDeP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RhoBXIaodhGOPszHSiqSn+SSPzsmHpPtBpM/ZiH","1-0:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"QwQStnvvUthOMb+qLXISEADCYCYlcTpLIzoYxVo","IwuSjZlGhPXQtRYzNVhiHgcsqeCUHzTLUoTVkJV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ebZFpmVFzYiASHZRScqZ/QmAgHpVTvqgwOyU+FF","1-1:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"/MMgHkjQZMR+aAKQLBkMoRMVKaSJvWoehQEhmjx","SvOFNYSWpiAbyUGReqVlOnXiMZaBRIoUKyfpAkZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xQGFWVpFiNJPeZt+QPJdEBKZYojsauNvgXjLrNQ","1-1:1.8.0",2023-09-01T00:00:00,2023-09-11T00:00:00
"xXmipgTSZ/TVSBOWLYCCjRSHTkRsdKdTANcazOo","cyZVgwjfgBIDXAWfNSRPtVcYXTnlcSeBjvbTWhc","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","PPZTqDv/WqXVWetFIX+KYtSJxzNdGDsVDxZQFxs","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"xNo/FcIxKkYuebfrZM/VoNgyfQlnkfpSZLenySk","PACuEj/HRQ+qzaSsgKgUWNfNAAkpiXNrTNZGpRl","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RmZVIsFdKuRHSnhYJBslCfYFBUvNwkWSPCGQIaT","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"TEmlWePsM+oBiRBpuHVHJNKTWVX/rRFZFVD/XxW","qlHqDRSPzsstQYVnwxqTTPhMBZpFOimSSyWjYPZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","eo/PGYifarScpvOnuuLnBpXfEwVrUAEtMywZaWZ","1-0:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"IfykTidYweVmJLYVijiqIJQmBozoRpkCzjEryjN","bWEfSnJTWToV/VDsSscStlXwLsQZWQkhNVTWXlN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HriYSm/pjGjXZSkvfQWuVSnPXRCwdBZJykXRZih","1-0:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"DriOsfGVHBzpAUjYUdGMQPpMVJmgb/SE+ugLdVT","FuGBPoZdQEEILDYvUeYAUGbktYUvTAedVFofBLZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rLa/iQlcRsTdZaaxRmPYwXNMvIxYudoHygubjOT","1-0:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"ZLqOglLXzGikbIyzDJdWOrBXXRVacwcBXiYEMXW","AMw/QwNQqSIeQWbUGXuZatKUSUiRKQer/RdWnlY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WUkloxHZG+SyegQTTjGyiTuPQNXbaU/NVNpypju","1-1:1.8.0",2023-09-01T00:00:00,2023-09-15T00:00:00
"VNWnURUoRYYVBFVIxekL/CCTra+JJwgSnh/SYia","MxlEgNpJKOMVlWkrYUhWaOnYrcDvHctMXeXsxFM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","l/PRtSXtbNAnHYTDhnjCSvpVgrCwG+gRlYxXySd","1-1:1.8.0",2023-09-01T00:00:00,2023-09-15T00:00:00
"/VISReNUhzz+SARolOeOSsixYsQNVWtTWrpGSwR","iMmlWXxAjXDGoKzZkQfNpplTToIiMRUStKgWhds","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","nSNVqyjDYXOjDuXYHmEXSOpOZRSlocLjPbgOASR","1-1:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"gWNQndqCnvrqzJFTQFKCVRKtYVGZlLTnMrrGqYH","xhgYcOaOPxL/SkXgShMmpLssvfVVZVCPQs+OhFV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LSwVxKxMnOZocXFbwXTRUUXTubgZSkCJMX+QWnu","1-0:1.8.1",2023-09-01T00:00:00,2023-09-12T00:00:00
"igMPwuqTUDnpWdWRZsJzmjPXsQYVKVMaNzIcaeH","REHpsXvWqRLiqxQWTAOSJlcTMfknczFoODDihZb","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LEaVp+DozmoueLR/guVYMy/yVcZAfSYIXlVFWwu","1-1:1.8.1",2023-09-01T00:00:00,2023-09-12T00:00:00
"IWQW++VZJxsYWStwkQTNUchVUQSdPBRBOQqyjYC","TyYgZjboWtXzZKXDHwVlhGGKvdnyBJHGWckNevZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RSUtsWQQsSmJXwzK++JBtZBoHMvqtVNYhqSebOT","1-1:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"zgXujTSJL/WpoJOZUbPfsxTUxTSVQlTsqpJZSZY","gTYgQFOtKcCMipNcWeXwrcLeFRratZvedV+SYfY","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","aSSEGEYYzCvNyUUUhLq+K+kXrNRUXQkU/GRYzha","1-1:1.8.1",2023-09-01T00:00:00,2023-10-23T00:00:00
"iVFhRZIvdNuKQKorjiZZRfrxjQNXX+ciskH+wqr","MSYAmuOhniuiOptXRcwKwFNzHvZokAVTijX/doM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gaOHokNAZmxnHdTVXt+YMcylsZLRwRWKLXeRqpp","1-0:1.8.0",2023-09-01T00:00:00,2023-09-18T00:00:00
"/iUUpjjbfiYkUZhgNpVYMsNMYjHmAoVcUQLu+em","GTRSC/MRPtWLApGElCovFHgbmwJFNY+TGTubRev","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","IMJpvqvYuimKP/DiLJrXVbVOznfDEtovUxDdZQL","1-0:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"'+vWjTUkrAnHcoMroHQ+XaVWgciyFWSSAWpUMmxF","nVMyIUWFXJyYUAZaUqrbTvFpZX+QWkuVHGHIggi","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","b/BjVEgXYWftQxeqgpwThuBxxMEhYETLSsTXCSj","1-1:1.8.0",2023-09-01T00:00:00,2023-09-22T00:00:00
"ATdUQrYP/mgjbiWqskZQbQTJuxKXdaUUCgTRgfe","kxSDB+QaXtrStSsdQqPcXWJag/aiLmRQTLUcKVB","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","Brt+rJkcvqTwKdLQiJycSQs/XBautwESRxwlPbn","1-1:1.8.0",2023-09-01T00:00:00,2023-09-26T00:00:00
"FXnzvyHEmVTsLSSjoWzoBQTWmUfSAbaArUocbhP","nEwkDWIHDoLYQcTNtOogUZ/jjzQMiMKoxtuKxXR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","atETFZkNQLNZttgSVDHSSopUUxJguTFgWnYR/mv","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"WXfTLLSPcXFBRDLWPJWasOJIXAmbRXWSzoVcpcm","AAbwAhcGoppGwAF/aGbwVYKiJWTZTPeVDQIKYWY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","dNJrhSMTSToRhVtdROFTJDL+eHmSZHSUwNlqMOv","1-0:1.8.0",2023-09-01T00:00:00,2023-09-14T00:00:00
"FeSrMXISnzIMSSMKviXVYSFWhjsC/TjXwOpbTTQ","SePFYjS/UmIJVPzIdebVSRfBSpgUYPgHZeoXmLi","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","vfmNKRXjkbRYyaIrjDo+tPpYTU/bMbBReTojxWV","1-1:1.8.0",2023-09-01T00:00:00,2023-09-26T00:00:00
"SsqzHmECCmTqILB/CISeFfPnVHYdvThnYYLJlRz","uWZCR+apVRZQURnE+ReeDRbVyRZtMqKwbQnhFVT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SWDdiXUofyYXcT+/uDQRQHahPSEhNGySFqdQSvr","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"RGrDePECXrUeYTxLHyfqMoWSBmh+ETaXynYnsQO","wkPWFG/mFWwYUwMVUQiFTRXUtLWnBeSvXKrWtAt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","wwBnRrtPbHQPYvLTONhQlQmHXS+qhVQVFuyaUAs","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"YVifXJVHYTy/fYXXHidKnycZfIFOJqOAPHVWVdY","QlyGklDlS/nSYYYMYoOKKUWHuiXAAtbyobmjunV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","sndvzFapXbvgnIgUH+UbToIKqAKgQSMVXfJVTNp","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"DqQTJWWUtQBQpBZFajTBQIudyQiLJVi/bizlqxR","WZUXrzdjgYz/AkeDngCFUKAjDdrQLYUyCkjZeJg","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","Pjwy+PTrleQtsWWmBIvpRNFGnuXBloxWptONdUs","1-0:1.8.0",2023-09-01T00:00:00,2023-09-11T00:00:00
"rsuVmPaERoVKERmiIre/ft/rXX+UpSvCUguDQsc","hRPTixwXZSYQUy/RlsWiDn+OBviZQRRxbFl+yUG","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","cYFzrUCTjjuCmoDslWCUNedCrXfsl/sQvWmaZXq","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"v+LgoyWRlxYpRlsV/WsepXXyWYQRZZJl/aZjiNU","pr/uVYy+AT+KMw+GLUgkZbfKhNfweHrRmitLTvl","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XWzPKWqWUEnqrmiVIR+SOJVlwPYCfqwdtURwTpJ","1-1:1.8.0",2023-09-01T00:00:00,2023-09-11T00:00:00
"xXEQSYDWWzpKiZSUkQVYLzNdqThRSRyqVWXazib","NZHQdQSvdRmMycUBUWqmxWFcEXQRjVZzpQXxHkg","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","DEXZPReIXsLJyMfVWTVHtgdkqNTDCLwA/USGTVt","1-1:1.8.0",2023-09-01T00:00:00,2023-09-18T00:00:00
"WvDLASyrMNTXNUlCEUVTZMEogkTT++ZWmoQMxVA","PWYWzXiKvjqgRbAjXEAR+SSnUzNQJXVFwUkWrWb","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","UrBDQWVOjpZTpudtZIfgAzLWTifeROqmcBCjVvw","1-1:1.8.2",2023-09-01T00:00:00,2023-10-16T00:00:00
"PnQYTYZXhUtQMzLYyXQYbZRTcsfVDGhZQgUBlAz","wVThTXDNQdlMvjnIyottTDYVnBXSgoLQaJHTrXA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","wSzfBmKBZSpfq/fsNhmRYVkYjWOTSgtupcJsLmk","1-0:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"Q+KYVyYOAYiqwCsPxh/XrQDCbo+QUTXafYORVXx","IqHiqWNblmaYXQLnEaRkeSazaAKMOgIwhB+da+M","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DtLTFtGAIRshYLsHvVNFTsOvfivCRZwsKZCSPPt","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"RWAXTqIbqR/MksYAX+SWNNuoOHUCF+YqjmJlQje","j+ZSoUhepEV/TnQZUZnjUYMQTvWNCDmSVyyRR+e","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","CpHZQOQ+YW/kj+CacvLJkhnhsAT/QZ/XZCAbGST","1-1:1.8.0",2023-09-01T00:00:00,2023-10-10T00:00:00
"D/qHeOaATUK/gZsXsITEwbQeQhULYXcQogKXNRM","/JlUROjMlLRFUJNdBXBSReQZsuzHeR+XOjKBZir","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NjLkqeKZzxUFNEiOVYNsoPJnAWRsZTYWzR+VuQ+","1-1:1.8.0",2023-09-01T00:00:00,2023-09-12T00:00:00
"XgjGsGjRmVBQZUTlQSRpIXu+aqSdRDtUtR+DRXX","REqiXDXOOScXYrhXZLMVthGnQAGKXsxSpWjp+Ue","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SpcqKAVRXmoGsFiRWIZQNBjDnVxmHfwsRRTyuZ/","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"bWSpFHNEXBdLgeHXRvAgpByRAXvEhPUu+mRRXQY","cQYSTrSR+RgoOaiNgQfCUttsKXsKBDiQIBswPkn","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","mLJimQfli/WalcuhbBpIJTxsUolFREWuXizhDBJ","1-1:1.8.2",2023-09-01T00:00:00,2024-01-18T00:00:00
"MdRZpLTRhc/EtpBP/FUZnXnWdduh/wVSVOWbkoL","cJNXkyY/RMVlLzWrTxaQBZTXhBASiUh/vhpXTSw","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","JOuVwbSpQGKyYlrIRYZSTIlOqbLZVuQRsHEOAgZ","1-0:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"VtHyzuyNDjaS/UKN+uUSXrZ//VZbpZpg/miSiLi","YDOLZwToFcivtAhX/wfImCKWPGlIJkVeTdmxElt","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","CCqXYNyGiYfrWsZzRBBCISrN/VZBqzNSXWhCFWl","1-1:1.8.0",2023-09-01T00:00:00,2023-09-13T00:00:00
"ovEtMYyDWLMwCNXyeWNtOiHvmxwYJQapnMgZIm/","ZOUBPlNNoiTQn+xzmnCkXtXmeivIPUtIZdRlMWm","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WzYkzHGWYWbXppTSmoXzGYCJQLxKimQvaS+vLQN","1-0:1.8.0",2023-09-01T00:00:00,2023-09-08T00:00:00
"iHJVILZAbNYeEFWB+GYRFrjvHgRmzKczkDiqTBy","JQZHUbATCsOMMQCcrgsczwPsPZyTyjdXxWyDgoS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","erZrg+VSohnvJ/TWBxZicbAAsOTOdTxNcxwjUgS","1-1:1.8.0",2023-09-01T00:00:00,2023-09-15T00:00:00
"EXZZc+ZTYqMEfaRTzzXOglVSMaBpxUIrUlXWUwQ","MwtUYigiFAISiS+vsjSVXcZRqnajtG+IAAapubk","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HuxLmQRXzopoPnsukbBgslKQ+mdysRZSTZIwfMQ","1-1:1.8.0",2023-09-01T00:00:00,2023-09-11T00:00:00
"gkpGaNypqVskXeRSqTTXl/yAaQIHUxoTERudXQi","RehE+UpWWYtxgHsZyGVPSMxIwVfUMWZYnUzQZMp","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UUSmTAZWielXQFdTrYxyBqEZXL/FfVwKrrKEfYD","1-0:1.8.2",2023-09-01T00:00:00,2023-09-25T00:00:00
"lRrlWnVrQULDcTgvYGI/myRvetVAEyVRxEYURbV","'+ZmvqeqYNOXZYYmsjAYJZYYkAjTSsvjHnVhLAXn","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UJhacngeHSVIEyzHZHRTTZQgdUUJWr+NcKyLCwV","1-1:1.8.0",2023-09-01T00:00:00,2023-09-19T00:00:00
"UOcphnYk+RlWShKncCUxvZhKUiXfqQ/FIfpuBXV","UAopWUphmITjzasxFYupqUHnVZzduTcdbWYqbne","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","fZZERAeKFIrRdOtLvuhJYcavDJRYfzUOVYyDvbV","1-0:1.8.2",2023-09-01T00:00:00,2023-09-11T00:00:00
"QftwuSvzseoOcAIwXrJOTEPxzYFYMmITkdlsFxx","nZdTdFHsbKROSLWxRlVZrarlqKZWWDRTNsagYhI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","xsWZTUIVcYZS/wVGaUJfVewzLfRSXniQcATZaAD","1-0:1.8.0",2023-09-01T00:00:00,2024-07-08T00:00:00
"GrYDxBoDwG+rISu+sVlVWMcyFjSi+NbCjxEUsrD","NXjOJqQeAgFVMeEgZXJWfRbnOzXkwUmOXenMFj+","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","ZXZprAFXBYuqguYzn++IWUqUNzssqkVJOqtZV/T","1-0:1.8.0",2023-09-01T00:00:00,2023-09-26T00:00:00
"oWiRTBocWvEtTnmSYycARPVkOGQXzVYTcyRMWbX","NyNZTLRYFJtSiEusxlwI+RURxVINjKZnuyfFESH","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","jQVwWHgkllMTQjI+ppQXgVGC+dCcgbeundZTTcX","1-1:1.8.1",2023-09-01T00:00:00,2023-09-11T00:00:00
