Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"r+eUQZrPRWPYKztKvvsRVNe+NiNeHXsDIVnXTTw","LyOqaUqfyhFUtCQV/tX+FvXRxnTnAUWPPhPtJCQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WoOYiIRcVulVOOCMuJdWuDTAYaoUYTEKCrEFQlW","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"rwUqCMBtQR/JeZ+marcehWUJBgCUlIRSLCQDPLj","sTcfWSjYwaQRhSOyUezURKKDtUJnSQU+CEewUmd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WATBiClb/RArxPyeyAvVXgRFXgaFYdvfYt+RQ+w","1-1:1.8.0",2023-08-25T00:00:00,2023-09-06T00:00:00
"hKTAWrGKJmPvSZTEbXqpFFQD/ZKwd/YKSKYKGzS","XNBRacpJAebRllYPcxSJklQYcQHZkEVDFRZqGUA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","uLrJCThGaRHnWZXhkyLgBjAStUkiEYtRSWhKyCU","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"vuSfrbbDiZUpxAb+qpbBsTOJgSPktSSsiLlNjsT","UEdsnFkFZQyGugSkjBSfhWGsjuFyQCVSLocJwkg","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","hRNKPgxyhKasICsePQjnehmBOMnudnRnUsfjpMN","1-0:1.8.0",2023-08-25T00:00:00,2023-09-06T00:00:00
"kzvbW+SrcrkEVVcUfBsZxVJWmvzPcnWWbUmXhIO","ZLVYkQQZnQYhbvNexyEcAUpjTMJsOKhmSpW+ATl","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NOUFGakSNkJbWXAdBZtmYGfQMTocjdqTMTlWg+Q","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"ShQsOUnOTYTWiPOTADeMRNJV/ySykM+GTIfNEhp","kV+yIaVYehRqgafYQYpAtcuF+XSfsnwuwUVqAES","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rTYnUXYGyHwaYIGZxRPRuSU+hIUemYSMjYoF/dc","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"kxwZTkISRjcEZcsyMaSXUCWvRiFZcNWrbKlI/zD","'+rHnXtDcoITHrWNFZddGYoDatPdIVVAMTzcsUDS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","fcccGbQhXMkTRqldFQINsHuJtAxGsVbFDdrqZfe","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"ItsWcH+fgfsUFWmyXJzbiNQTPkXIKfTivAHosYg","YXT/aKQaVlGmMWLWrroUoOHFklyQ+OYywcVYwQm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","'++HWVvYQTBTuMavXOQMNQplTJdRpJnEpYTXrnHL","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"HBEVAjwsldlXDqVJIxLSgXslTUkQTYRbGwnvWXS","grvXNdsNSHwaElqUWSqUWLgEzLpdssHuJdUlWIy","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","CUICTaaSFUYz/xDSsEYcDEliwqMymfZZRYspbJp","1-1:1.8.0",2023-08-25T00:00:00,2025-04-14T00:00:00
"zgrSSnIKCzlZwjNLoUW/TZLERYfEZNQKXErQrBo","FrRqOTVYWVZAXHQMSNojDcrMsNqZYSgTxfDcIHp","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WJJRbVLCwoVIIZEzncUWOlqKcPmhXjddPmSCQWD","1-1:1.8.2",2023-08-25T00:00:00,2023-09-06T00:00:00
"byrZFSXXrYOuYJAcBsqhdTGZ/BfnjnWVmEvwWms","GwXRWWSZbuTYlEiOZg+/TTgIoAGTgStMvhKWdPW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","cqoCTrxSTWNVCdDNFkuRrVtiy+xoTVGjZiwitZj","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"dvZvFaNWWUcVaUxGVEuQXAQOIRLQJZUnWp/xHcW","FYvAmAutDLp/VZQJCIQfVgRvWbcJfTaLyxTBQeR","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","rHNBxRVSWuXnsoZVkXF/uNwtrlqxRrUVDheybaf","1-1:1.8.0",2023-08-25T00:00:00,2023-09-21T00:00:00
"TORfYuamfUhKRRvTNaOMfRuEvygTCZOLiX+KJXU","uV+RRRgqpUzhFIeeuVXP/uQRCDqScHVUuXJXFdE","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","jvpRORGMXBSNPlvSYIqtCrPWJEaGbQxtfeZVUYi","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"auoNWuGUWrifokQsUJFTSuTqwCXeTaThopzTRU/","EHFxP+dBVrvtEySfZHuwXpzomRUXkUtbRwcbQaT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XnOlQSHUOsHHYYveTdyqILvFvFidZaWLbVIXQeF","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"SdUUkqKyvpivKYybztzrxfEYkXrc/vUnkg/dpWn","UZXpCS+DJSaiQXk/XhjQYAVXkocQmmSlUrkCDnI","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","VHgVmViQxWQwRUqTmpXAJylCaB+TQJYdeQRkHQj","1-1:1.8.0",2023-08-25T00:00:00,2023-09-21T00:00:00
"svFYqfBrBQnwQsE/YUSGXTGf+rKLtEzUYyrlLom","BSLppNkRuUIKYJoOzJFCcXOvvAKQAeYxehgQtVa","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YYDFDQ+UXgTlZMeyyVoiTgADGUNcAEQGlbp+VOw","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"AjXXeTizNRorfTrDVbbfDrEvWkMTYKwVxoZEvfr","sHZJIRpUIUfkXVKbtJhvZxUR/sbrCClQSjQStZA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","t/vLNEYlViPDvVUjGvGdTTpTTOw+gVJXSqfRYPO","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"IqRFfUcrQMQNWUYsyJJUfVaGuoxNKtaRFlJtp+n","yh/sCXDTSIKcCkZiJjCTFlQUOLCLiodbZPk+AVR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","olRTCFZdiYGuudRetBMK+YxVWvXRMeNCqVSYrPm","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"ZURQ+nY/kQXXQtnXGMrojYsgQLC/CdCMgraULGz","KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","LKVUUyYqCVQRm/jhSYEZFISucdQRRBoyBrwnOhv","1-1:1.8.1",2023-08-25T00:00:00,2023-09-21T00:00:00
"DbJSZzZRWEZuprOSQTVVMwImABfLFSFoykXJyZt","yiWtFxQjxSyWnLZZCWwIs+jbXeSyPZDIrRXMWg+","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","Hr+inXkyZuOceNSIyq+eHc+VVQdFPQJAnWqkrUx","1-1:1.8.0",2023-08-25T00:00:00,2023-09-08T00:00:00
"qJUFuggUtRSYkCwYUgHBxudZMFXRyYhgVrDBUOT","YMbqXC/MYdjLQRDgjCIlVHlFJWWVRVwn/LrzPTG","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","XURNAJpOXFZSxBsjnEchRWoHBU+aFXRINHKmM+X","1-1:1.8.0",2023-08-25T00:00:00,2023-09-21T00:00:00
"JRVTvpTVVrrVeZNwAp/drEzfVNwkHFAwTtG/SAg","CoVqMHeYWbwXRwIFSBSGmCmZK+uQQkQcgnJSStV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","nYERiLbvLZWVslzTYGrWWJPRhNHQRRdQhlOaEvb","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"CzfRNMRGpEXaEUnrXVSQVZQATUFjQWBkURUEZdU","R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UYvqUzYUDXcLSTAQHKSWSnJjp/DhGDZSxdZQuab","1-0:1.8.1",2023-08-25T00:00:00,2023-09-11T00:00:00
"DtQ+asnEVgqPKjlcwYIZqcYxdnpUtRGQyWNbrhW","R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","p+Fz+EzCRMFaVlXvijdoKtPnVtOVPpORdEEh/rE","1-0:1.8.2",2023-08-25T00:00:00,2023-09-11T00:00:00
"QVRRRcSVZoTJBVskoMqnUdHinkTlIKzZrBUmzkf","ZbUERzbMgubgarSRTtcrhYFEddYZqdPrURWpidY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TNEeYvfFhXsorlWDYBIVHcWBPwTULGZDWtbQYqR","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"aDnxfVSOEq+VfOYMhZe/tDecuZuwXZqfXoUFstV","vWhyYQYNbhuiFOYPYXFDRIUZPLMLshxyBrJRiQT","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","xBaqChyUVHonzXVSRVZqIqxEtJuUrV/jsRwdulR","1-1:1.8.0",2023-08-25T00:00:00,2023-09-21T00:00:00
"QuZFWRHMWXQsYqBdKdddmjDlT/njmkfBQAKNMAG","SvaTWxmTELafFAylYQJmWtTvUpVPgvTwuPqBifZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","sTIOP+hYXiRngZzJryjvzPfZ/ZWFsWEbYGXpmTZ","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"XHVhTDJFdmUisdDlVPvdhykxbkgIDLCvLREnRtS","wtrSfsRSjnRWUfHDFLTsZQkpLDCtSAZZMNMMZfL","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","uYhExCPVJpBHoQJXBdmSCSFqfAawaGvrVidcZHc","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"uPqLhQVi/PcbdiGYvOMZtTUQMGlUVBkRjUMZZIC","KkJG+zqigLrf/gxsFCOxrWpqYTRTUGCOvmpCVEr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zSnVTiYRVgbUXHMPhKIQXOejCaEJiYLIdepWWQv","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"nMvRRRlYOOSnQRWoEWMqdDBjRYVqfQiXvdCilcr","VmVVJXViVFZWhAisRGztwuyXXcQzDVnlIqhpXcR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","IDfCynozytXZIecLTXDuXqegCwn/SdUtUnZkidT","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"toVosMAVIXnYrmLJJYWFfQyvXbhDz/yrSMdUTpK","ZsY/lEaSXN+abAiygggbjphvUCBMpJiLpMQLxVG","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iIDOK/BEZIURu/ROqWfXcSuTOTagZKWKHTVTmTR","1-0:1.8.1",2023-08-25T00:00:00,2023-09-11T00:00:00
"vxYYwRBHXpsFSTwPBnSrqUSULRTPvXkxUuL+XsF","OLZfsRSNDIcdUoQnpjfZYSWDxeqjnuUhJeyIKAk","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","SJxSZqhRgNXa+dLFciMWtSCzfudjwWLEgTbPMiP","1-0:1.8.1",2023-08-25T00:00:00,2023-09-21T00:00:00
"SYdfwUwVZjgWqGUUfV+TZqfrpYUjHXLMiUZNhwY","vuUQe+RQSQXOvxDBtSrpRdXEZCCogCAViYUEqna","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XrKQZBoFjoqOZAZqOrdim/OCwURHfRTGKSFUeBV","1-1:1.8.0",2023-08-25T00:00:00,2023-09-08T00:00:00
"zURYVqLUQomSZDNZ/IQWTctjQq+WGGMsVbWdNE+","hrHksTAdK/QVmROVtUpjOGsdmvTJpR+ZXrUUUBA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","g/TUWEFRsgaiWIEKwYGsYTyw/DbcqafcGBeT+Jy","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"RsfOZUUtaBOuQEzUMtRWyn+putNLwhkTWWcEUMP","MTfYIdiPiogkxAfDjSwqTBuW+jdYvWVadsWBkJG","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/RgWXCSlqxcZwvXFQpPVwNqZzcJqRVmqXBUtfKr","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"YckbkQzRmneMknOBjidbWrSetUYrjN+iWeZhUwK","vwYhnUuWY/wfTKjOIYMWVQCeEuiwdohNSUWTXiJ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZLswosReRIEmvuVvJFhUmwScUlAX/VWQmyQUJZP","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"QJxFUYJf+bTqGRTujcVLBOmU/uamhCfuyjSPsqa","MTqAR/hAxaXYxIbQIMLSCLeymv+WdlHSBHVtcqO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","smb/VVMAQNCUlKwmzZnjTDQZZibTHxcMFYJOnHK","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"RBtRlsDRR+W+QcQKWZd+AGnTznaVVeueiyKGpbp","mRXerUiZT/LFTnGXwRVRCNWvmfCKQsAPXNHOqmT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","hFPXSEQVWYDuj+VTlNAeOUcTQKHIqYLSyXZSNWo","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"NiUTRhXYwYGyMRXiVkRVSjODWDULGONdsuYAAKQ","NUGIEAQWSNRFZEOYvMbdhvLNpStDUsTrCgou/wu","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","s++ZRQYUQUawtXqxAMfAMEpUJWkpQLC/SbUgHFX","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"lLqTCWCcRiBHadWxziTtxwTYhVlNHUDfAApvYFA","MLVUKkft/Rboo/oLGpqwIA/MMNvqqlJqpbeQD/T","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HfQOQYHdWRmjBQeEskkbTSkFmVPqXReSvVuSQLC","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"LXgBKyUeI/wOwThVCOnuekwXethyMU+XnYYRryF","kswDVDkqxZq+KxDlVCAZVVZkmfayrVJhWVtvXXC","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","y+ZBGffYdGxCAMiXdOMMsIZZndWuXZZXnZSlPCI","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"QSqPtVYriTQoGGAiScUTDeBwToCLMXrvNOvksfY","iMteA+zSEzUsXTCgKZwSkcYU/IeyIQXNKRuvvPJ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XZQiwmlNXHMlwFssefNPZSUhjsbHqKNfWNURLXb","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"qyvWppYPcS/oXp/VYonPWADNUoYVAyIpnZBYoXF","VNSYhbaeRjhXNUQScLYf+RWiVypNzWyFBh/YqXU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YlbNSaqivOJRHrwYUsFUqMkNApZL+EQXRziwTTD","1-1:1.8.0",2023-08-25T00:00:00,2023-09-06T00:00:00
"zWtBROJe/VCGCoaS+wTKnYNeBbaRsZHnkpVf+PK","/zUjsX+RxGUrnYSnBKusmaYTzBRLTSqVobDtGLq","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","VvWqzypyThr+IZVUGNnqIGqzVTuXMTSvmRUdWDQ","1-1:1.8.0",2023-08-25T00:00:00,2023-09-21T00:00:00
"XVPdVInPFouOzpBSbonASGXOXZvjVPTOBGZYFpU","tYzU/ZdQiwI+cP+xZvW+PJSyW+wVrWsoUyQKUlM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XxhzIRjftzQvOZOnUkaWxRtOV/ZJhOXOcuxZDWs","1-1:1.8.0",2023-08-25T00:00:00,2023-08-28T00:00:00
"LUTRTERuWVTcmvJPgw/aHMSklZ/YdzQp+GQSpkb","bMuZSvgNi+YZOuprtWVmVVYXuoAE+ZPlYVcAVSJ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LJUDPKdFrqWNmtiEViROOnWBaiQTRDPAYRRlNCC","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"HehnWVqEbtWUnFpdwYKFkYDSZWIsHrbeRfaYWHW","agrNuVXEvGjtNPTWTWMxTzmJqSRLTWEZqDGwyEa","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LTIRotQ+ytDMCDySdJWmUZiSuXVWFkWsfRTJYoN","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"MOPQZTtuHVjFnmnLXy/jIZCLNITkhEjZdJPQUqY","YYeOBWLoOTyIXJAhgNYZRWZWTnPEegWjjUTdc/T","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","nWsYQaQUXjIISgasybOZywVgCSXUkYWdBTXHYwl","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"'+bDVpJX+pqZTWDwLjXbAXbZcdQWPIgFPPuSUjXS","rW+nZdsFPHIEYZVFMV/krBhXPJetEjblHXwkUSb","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DESeBMSEUtijcnXQQTRPNDJVaaQVzCCuNTbe+dR","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"URzzUtFcNXHJkzfUQKoZgAhSUuRgRFbDXTtXTMB","AnAZdWSWhkRkiRltpNASYmGjUCmnfVVHmfkrWCQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gTIHfvJRUxKzIWmTCjmGdZMH+/BOdYCOvQrVmq/","1-1:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"LTVspNVugSVkF+QIEZGpDRQHIqZEWfvDWkXMBSS","lsUgBRAZhxisXnzzhwAxsmuQjsevjMHaupRdXXS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","baIoPxT/HPUWVpRjUYgELJaCPJTnVPjzoZQShET","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"JzLU+cgWKzARCZyYXW+WUNefVBqewHSYmtjiSqW","hIpIfbKRSwWbYckZy/GkQzVXLhpWqTNgnKUppMQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","eHwJdoTEGSpXOhZyNHqIXORAMYtnbYDjbxbUirb","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"OQZPXDhhhjjgSBRjZBXiJNZokBASdYUdMmTrUCE","QQjnHxCxKjWfxOZHNUxDrpuETvHSCPhzUDWacVU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","eVuQDiEGSVVDIjzkBsfZQVRbJeRaTkxXDrWUsFY","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"fQRAzNXWAQiidVbNFEU/rMsYevGSXlUIBANTchY","zLhEVSQyBFeT/kT+QRXMcieBHAOfNRdSVuZYGNU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tXbZKNNPNWmcjFUKVTDYQldUmxSxOzS+YUzCYmz","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"RUSCdqUfSDkCERJQebxWWQKEUpXWRhhNXZVWV++","Wxo+nNZUDSbFlfYwzMFXnTTVUoQrdUVajOiFRZR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SAjPZgVVTzHax/suczoQNaWQNNUYaYcygRYyQ/N","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"yFjYkYqQrvSDlIxVInQBlVCstKIUsgHTrX/SFWr","VMQgCJYTEZyxZeYdlZWyRzjDVIsdXgVZNbihgQA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UWxQhJQCcLpZCdTXUBFXhZCuDVvoItDUkbDxRTN","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"/PxMvGMSylURBOUQYyRkayhTOYeXclXuNUEweaV","VuTwUvhCCaGgt+uBZUpkxvASrpeTYKfJYYfksOY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SmFUTJCYFXjLyXSYyTdmVTZySmXuMhYdfOfWsSN","1-1:1.8.0",2023-08-25T00:00:00,2023-09-19T00:00:00
"neAdOPCFFWvxwoodQcYdauXvVqJhw/QGbKD+EEL","DNNWWqyYJxUoMRFYuCeHMclCSd/mpRaZaWVlOSp","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","wAInsZDVWPoCSTFR+GKQpWxYExInpZuUeFAImMR","1-0:1.8.0",2023-08-25T00:00:00,2023-09-07T00:00:00
"cbuzIBpCjYjUDWlcBSkfZJKdbLwybYJVSAVYvvL","KdXZT//juRUgmfgWUPRRhBhWPeRdgxiAZehyDXQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VJBvxyBJXTAcTKXWfuAVRtZrtCLPSTYHkscQFrB","1-1:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"XVuTQJKcWLmpWEpVBlBYVYVVHYscaSSPaROSHBR","bDzpzmtJuYXTjQb/BQBqzCBVOQwAPsiunDWcouK","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QvTBON+NRGmUXloquWr+eblwcsrRYYdHSLNsJhR","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"uXIvYBQeYpziQym/woGTLipxGboRjLJkutrrVNs","DxIgiXsatAWccIBlm/QnEB+v/DwUUMGX+TQUSn+","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","aVKzTMKnYGNZTDwCiZdN/RCEXxUZXhwQ/RULzq+","1-1:1.8.0",2023-08-25T00:00:00,2023-09-21T00:00:00
"rqZsTlUFSn+wLGFrXjVWvmzaVZxTSUABwTeRkPn","RTTrQJpzY/iqqZbbPRoYZfMUOlXIk+UEXXX/aqh","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","kTUTJtRuDFtdQJmaBPkVwDZTFTmfiSOecKpYFJt","1-1:1.8.0",2023-08-25T00:00:00,2023-09-21T00:00:00
"ErnmQQUKcdVGYORXsCxSkOOIYWolmAVIiALQywD","DTzrfDIorCBVO+gSyZZOtZUqRVdoc+WgWPgklms","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","quYf+mLWCTSYSJsqWvBWPsppQsYjkkCDzMEUNVZ","1-1:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"KqfLVqoGXNskOQozfHteNLXSrPZGIAYJWXRMVeX","gbJVmEJpPJPFpJYQcTBqVoGXdGYIwiiYiGsUTrS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YPjwrjlTBQTYSCDCUHCYtl/M/XZJMlCKWlhVSZR","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"DvP+cVllnxWWWFRRLOtYUpKWaniLOSZXNrcvZmy","'+NuWrTqkagyxlAdXJPXYz/ML+YTVQxITVKXtZjX","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UbXROKaiWjNVeLajglQFyTRhUoaxHZAwWWgRVxA","1-0:1.8.0",2023-08-25T00:00:00,2023-09-13T00:00:00
"M/JHzZZQBRQIxclWOqepRRCTnEZHsbqgRtrBXpd","WyVlguFXMIWWdQQgQtRBEVZnyQuUUqRPbCePfsy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","imQpTTSHFJpNEITEXMLUYhVHbLbdcQ+WVtSRySJ","1-1:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"zjvuXVZGSjwZndTYilcGQQBcvhXyhnyXsLrpbN/","uCrQMVnkNwV/NCteqZYSRG/oc/RWMBWFcUpuSWI","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","JGRfeXW+lztOUQWlWCnIicanQHBHXNrhLgorcRm","1-1:1.8.0",2023-08-25T00:00:00,2023-10-05T00:00:00
"WZAChtQGoJTRfQJomssEhaTnoLSyB/ZRTRjQS+z","ockOPZoPsbhrSQUQZUISEZQRmJENwYDuJdSN/hf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","MRavVIzpXgOUefSZ/EkYJNbqqWkNhsTUZQegPfs","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"GcfZXbBsKLDdEQmJkrYcRzWkQmY/RhFQiOJPTFI","rChzXFWjjgebPweJhgZJbl//lXWnVkPNUxDPnPL","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","cTWaEjbMICRsqddBYNoAViXBiwnsdUbgZXIeWVj","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"PyyZsPZzUMUJndZjd+VlQZnFZmdxUNMyhgGUZEX","QSYsSuVel/dHWxvnvHANCYANbjagAVMWtTwMPLK","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XZAgm/zuChtuOPmiXTrgJOAZlR+YlcjOLlXnjnI","1-0:1.8.0",2023-08-25T00:00:00,2023-09-05T00:00:00
"LSXvPSzsFVY+BQYWQCpNLJcz+WDerAFmaXY+Egt","uXiNRROsqOwbdgBKpTphQNEioyvunDkdnSR/dQl","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","GesBVFtCYSKSVUlosSgMHYUZR/VYRmmSJvpPfis","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"QShoSTSSSWVbUcveQmXNKXIkARUKcEYYkkduUU/","iX/a/RDYfnmnuNhXYuwyVIkbxofZxabjAxnjsZr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TYRmqpTLyisTaYXSDhEXJTdalcVSxtxqsmTjJTN","1-0:1.8.0",2023-08-25T00:00:00,2023-09-01T00:00:00
"BRWyNuWSNYiwoIWYzQQuWZiSXOSDRTEVepuYrYK","WYQZprcjtnnWiDRpWLRQFSTRxPVizfYTTZTWpTu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","KbZUURFkZCtUffniVVbzRYVpBjAGTxNSRpHu/Vp","1-1:1.8.1",2023-08-25T00:00:00,2023-09-06T00:00:00
"gVbbwWrjLXELBTPDqtnjZQGSywCYWVuBiW+Yuva","WYQZprcjtnnWiDRpWLRQFSTRxPVizfYTTZTWpTu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","lYlJfJgvFTsVyIZRdGWbQNt/sSqBhbWIpijcZSS","1-1:1.8.2",2023-08-25T00:00:00,2023-09-06T00:00:00
"Rioq/wUnkiWUnNnyKvprqaXaRDezuLHURLtbDnS","sTuajFMaBMJ+ZZDPkE//kJrQRUsYE/zkBbGVOfS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WhuXXieUXWTXZKWbwEEzQkDJTzNGRfqcyWj+Xsb","1-0:1.8.0",2023-08-25T00:00:00,2023-09-12T00:00:00
