Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"QqRxVcSXcUCaWG+oSP+xfbARhTQmRNZZeMqgKEu","XBAkBbcxY+vrRbNXjqZLVlUR+QfuLtVULRCDrOy","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728287"
"tgJAfspeXwdhkWQVQhUrblYWcWHUFPYkJWwGybM","FUIIqlTvWZVqYhWuzcOgTkXYVKsbimaeEXhlXxM","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728302"
"XVKRuWzYRC/gpjicoJaHUbTRxCZCTqyUiDALGln","SMWpzUtynQIUoGUWkrIlU/xQqfgfTYKfDncNWWa","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728303"
"EFRnMOrajVVjFLX/mLzwCXfeFdWgSNkmwLWoyRX","TNgJXViRUOWnwYEINiLcQBeDyRatYEZ+LFSUgbt","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728312"
"dPhUIUZXWWYmsHmZRnaqLXKLyXVCyUKQewClOWN","TjceYPLRPPXt+CFawqbZxXDFYYDLbekIkSXwzUr","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728318"
"GpQfrzrTWzUYFqmQengSaposdK/CLfiCApVbbvQ","umymjoOoVBBBiLwXgWWTnXMzLzNuC+FWyTANVjV","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747522"
"LILTTPvmQvtTlnUvANSRSGuZQtxaTJUNiA+XRbn","umymjoOoVBBBiLwXgWWTnXMzLzNuC+FWyTANVjV","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747523"
"aBTQfHtokvWTrqTAHpSMIqhXUHZZkiwnaM+UXAN","bTX//qIPMDIJUbemfSQeOYqXaSRWJajCEXaHHUY","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747533"
"PytIbZmxmTiNNOKQSVYdCDQdEWmKRYs+zTQeqCc","XpBkQGTRlesyAQaezFxmeiXovRxHHctVIVBEFNl","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747572"
"NFtXxXsKTSgvmtjIxNCSKlEvwlrvOTXGAUCtvEt","AaQwzSORXefevVuVRLYaovNSCFlnVBZoaWsbNRj","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747619"
"'+tbZDUlrMvvRmIOthNsOUZhtzHqx/YyOhewCiZG","nlUPRAkLQVJNnhvTRDitZJYEUwHYVUVhFaXXUFN","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747620"
"OwRtBcSZKovIKRllTYWuUuhEQXk+laoCBfruptD","nlUPRAkLQVJNnhvTRDitZJYEUwHYVUVhFaXXUFN","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747621"
"JQXjSTpjrbVSASRZSlWD+R/TVhbcuMMdBYUhxfj","/ZbYiBepSTZYSsQzaBvFMRsqbsXbT/z/IVWSYjq","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011747917"
"pmRXufE+zqljVVQKSYWfxWU/hVEKracSztXPcSR","/ZbYiBepSTZYSsQzaBvFMRsqbsXbT/z/IVWSYjq","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011747918"
"NpvYhXRrXtAF/hSxUtgVXPVBXyVMLZUkTAGmXOZ","H/EAFYRXdysP+WTZCQOtGSMcQOAVkgdYrsgbSAG","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011747929"
"XoQKGwIcYmO/eaRevFjZhmXHUkZQaCkHjQODviy","SXKNtXdhRqoyiXbqxSsTQWLlOHVtWZNZuTqkXHy","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011747932"
"WFXzVQfpfDTRrYXtdOHWVVvxXFxwtUiZinusBDU","jnGawhGakElWUTSFdqhWLIhfEQfEHLkQi/F+zmG","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011747993"
"hQfEDhXwZghNFVcisDxqdfzSUdMVxKqSTcOuRVa","jnGawhGakElWUTSFdqhWLIhfEQfEHLkQi/F+zmG","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011747994"
"IReOHZCfYykiMDejGgctWz+xULyloBPSfADESBQ","RbwTYPRnpmnwRiTYvgaAVUrZRYITjicCFrBWWfo","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748014"
"bZQYMuUkgjOUVVVMvaBgiQiVONMSHY/KgpPWaZY","RbwTYPRnpmnwRiTYvgaAVUrZRYITjicCFrBWWfo","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748015"
"ycEbSFVljgWWoHEXDleOxlkvmgarfsuHfdnADSY","sTSWYAcNL+zDnbzKRlanASQfVunBTPzNciFOCGX","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748036"
"UxVtHSAYugCNzeNduwdWMOWTbeJndUQSYhKKQyv","Gk+BLUSkiHbxWSRLSZUT+eJszeVM+iHtgGSTEYI","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748040"
"hGJZOleRsdeCbeOsZeQyeTcDRSyGryeXiVVDNdA","mzBbxSunZbVxMqaWXWSGw+lkNwQQjBwQmnswOLA","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748074"
"OlfKDNLEWE+TRtiNY/MSZIe+SUyAUbYWZRJbMQu","ZhShPPEQRC+VYHSsQMQbbWqAWAIJxbCDKVgehoD","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748084"
"maIfBcBQVJQYbzm+uHWCWRpuF/kOVa/czoRUQH/","ZhShPPEQRC+VYHSsQMQbbWqAWAIJxbCDKVgehoD","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748085"
"UTLNuzIAZpKIbgESkHASDymjQMWaFsvLKjK+NgL","YXJGJAxGmLzkTNrWZVMHfBYRvmEzmwGiMkbNEQO","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748086"
"Fh+ohJIMQCtn+QXoVvtJ+AoaRePfUFGuUKvlKdF","YXJGJAxGmLzkTNrWZVMHfBYRvmEzmwGiMkbNEQO","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748087"
"uWnIxwzDeHzVlZEoegTXtcLXXPSiPdBDuJogInT","JFXrLtQkHqdGVwZYxIyiLtTV+qqdtIEUDSXTNml","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748094"
"iXyx+eVYGOJwFeTmgUYSLp/XocWptcTUIZWhKP+","nOldtptZhfaMebSKBopZTUWhN+VYIvDALFbgZth","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748106"
"OZJpUaKRqvAXITSJjD+YHW+QYOWSULJaEJXAPOM","nOldtptZhfaMebSKBopZTUWhN+VYIvDALFbgZth","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748107"
"uhOQyK/xUaSQOTgT/bLWknGxpSZPjXpV/tAOJWd","'+MeVSKpOZYNLLzTRyAClgYRBGFnMGIUSZwWVQci","01","Turnusablesung",2025-09-23T00:00:00,"J09D7024","00000000000011748118"
"/XOwkYpEG+I/jcOZoTjHSpzhtzvEeeTUTFeXZBk","VJwuORMhYRxsxSzUWRnXSeqikxSpDOBoYYQTjVZ","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748400"
"AXDXVOYuLrzSWRPIbivKOAdUyTaGvZGUYXHxYYh","QXHLguCdldmVaYrzRjRVYYRqFCodsUpVc/GoPqL","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748404"
"NafYApWJtGbavdnoUOVplHERWsSIpvapRULxZaG","/YyAbyRdenOOqbygLEXMqsUoSwhLnIqCORcQEJs","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748422"
"OGoLfmjWwQLSiYhbSQWESIAZStmUYLQmyYFRSgl","/YyAbyRdenOOqbygLEXMqsUoSwhLnIqCORcQEJs","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748423"
"MkT/xIlhWUTUnoZMGTYWqTiifCAVkSl/dZtDSCC","yXkWgVRtITCBBYqbiEGzVAzXWNBjYRKQPJTSvA+","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748428"
"QZQJtRkPMIqxlTwybcRVEbeUUSWSWZwVEMlrqc/","LsmphyIneWyRRuKUQdCugYUGUPYZcRpVkw/UdZO","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748440"
"pUoXXm+YGYbzurdnTyIYtyGHlgdfToBQZwFjWBn","UVIWMbNahQCiAppn+ZqSaiXBHr+yhdUXwrQMRWS","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748451"
"UKJPxFgcVOTNFYjToUYCT+WWMkyYTyRWTlZkpHf","D/jUTWBBuCNJTIUZTVYXwliJPoruOEULTJyCkRo","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748481"
"kJoxqTphEI+zQveJfUdtlUiuTbtRSteuRBuAnYq","gWxVru/HXafzCzTDgXtbBXTyRrIZlqTZtQvMnyS","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748501"
"oCqNZjnUsST+YZgze/OtUtWTIoZGWRRfvjxCzhb","gWxVru/HXafzCzTDgXtbBXTyRrIZlqTZtQvMnyS","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748502"
"ETrSDUgskQKdsOMVwWfnQSTSzAXeZNHYSewmVZT","cHVXmYUVjSSPzSGYBhhE+/fYHYKVP/ezKLKOZSX","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748541"
"XaXqhsWALfMqQxqDXnR+HzqjJmokaeUoDmBdqVF","RCBWuWzFfuVUhiOBPrzTYbXYpjWNoPsgXzPQP+/","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748588"
"xgpE+WSWIHMuYXrlDMztbtGAVWjLKfWCUBVWKZJ","WpNAKVWewyYMJXLaWFnPXpUWDhuAQJFWBhrRCDE","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748602"
"jWYSgpyKXilesevSEgjSebeQxcmoIOfQiAlSPzW","VdZuvAikZTcefZfWqEcT/SQoCqIFqCCLotNQYni","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748636"
"CWgKIvhEdZrOfQhyrYSbeCGiTCUxCRRKCXPwXUe","VRiFhMeTcMSeUQSXmRfiBQSTFfQVr/ljVfeTVeo","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748641"
"XynVIELqKQFWOljTXlFdiLReBWWimOYL/PhgcXz","VRiFhMeTcMSeUQSXmRfiBQSTFfQVr/ljVfeTVeo","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748642"
"SJEDUWpYJQTIdUZXYdSxeVeXusEh/AQoQD/ceox","hhDLZsWqJpNzngPmWgtLNWJEI/+OwoixNUxQhvF","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748652"
"GKAUWYVYqzElDl+YpGB/SLXSLsMREzBksTeoQTj","WTLHcwJYZMebbKUOOmP/DWu/vlqyJhjTRUZuPUY","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748676"
"ImulwHsurJSaZnI/Dx+jrSJiT/fYkbVVCtY/ZQF","WcfUKSHZpvo+UVGkGFsfkgy+SgknS+yNyHEXaEW","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748685"
"sHmrEizTbRyUYtwQvdRYUCU/MFRYcRwawlIbVEk","'+TuhRaKWYDIN/MtvWAUjNnRpkVRVrWQUsFZnGTW","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748690"
"ddfVC+nyDgNFuXhHVgPdAPzASBFAVsTVllWhEjR","rliSTXByDfebXFSYz++dSsMYHvK/MFXYnQ+XIKT","01","Turnusablesung",2025-09-23T00:00:00,"J09D7025","00000000000011748715"
"QZjbXZCxUHwxqbyGSYHDAkEQSOZFSBmrkB/JqTN","lRxQatgBJPiRPZpUbVgUZuXqWAEQJiKTAkEzema","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744652"
"XjcSTUv+EvXZVeaeAXUVlLUYXesfSVYqRpVCTCt","lGAyYEPXRQYHyNhXnlyZEppmVIanmTdxZJNTcMQ","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744666"
"EojQBrlPsdvREXAS/ZzRRFYrd/dvZRPTwfSIwNF","TqvkUgpKYZFpSGQTJOb+WBVWtXXzVO/pFXGWDgz","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744674"
"HnwDchcdpGKhHJVEdgIrTpVEGKkYKlUMyYkkByX","WRPaxGIuKbzkwmxnYWNnKUydYyQMDXHWhIRDQZW","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744677"
"Spl/ogzW+TZkmhPzbcbuCTSH+kRHTCmuqyqJeUz","'+VMGhB/UAusXsYejnnIjXycqlPrSQWHILpjSUVH","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744684"
"qPdUTKUTSYnPrUZiXuzqGxpSWtgruq/UoERSiQe","EiQbNVeQvT+TWtqJrCbTkbGidSrZgRvVWQJySzw","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744687"
"QUKTljhlD/RNvVlNlOSBUmRWZXrmdLNCWujwZXh","ctThcTChf/YQBievnvvYDXbuic+jSffBWWjdiWp","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744699"
"LrGpBxR+XGLETSIGGCOlGjEZAravbYXvuHhbKPK","SQXSQdPLYNWGyiGII/ttkvYdFhZRXrcwzAOGdva","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744705"
"UtsQIVjeREtdTYhcovRWPTqEwqa/nCiIeUonfPH","qOsHGOkCnNQzBQWWuTmYZWcYKcNQGMDuMxPBFIQ","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744756"
"r+KmrpRXYCLdtXnqhjsTtkJyBSUXsFWRFrYXOgD","RVkfavG+NbvxrSCPmXozY/wyCuCOudVXDvvZilW","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744768"
"TWDvQYQLEZQVFsTmSJxYZSkMYrxgciZNTmiaXuj","JFZDRRpKuG/pJ+FAVsFIxjGYvdX+IvRsNaOGrMQ","01","Turnusablesung",2025-09-23T00:00:00,"J09D6244","00000000000011744770"
"QPVjKkcJSYVnDCzWiVrbgCyZnbhhjPthUUWcbUp","bvRLqOKDThvZWAOreZxSQpwFjoEBZvHHTgkPGOz","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745127"
"iAWQhagNUQYvfrmsKJTkzN/zftOkrIVVPvHJ+L/","rW+UV+SgZaWgHCuGdNQVdaQpVZMOYOzUYbVHxcg","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745130"
"VoICeEDTuIUuf+TJZBdjXtUZWMRQrkYXPPKgMqx","tYCqDcQKSZQFbRwOlDwqwHvzHdHuEtsRHE+Hgry","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745143"
"xULSAcXcFzlTsxlFqxLOVcbtFnNTpWvOXJUQmxY","dHHgZawikfJnAVB/EzPEVpzNCYFXScVGOJ+SWRE","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745161"
"cwJMWRyzTKqbNdiFsZVUUGZLoRWmEZrjUzOQeOE","dHHgZawikfJnAVB/EzPEVpzNCYFXScVGOJ+SWRE","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745162"
"cQPnePCGTEtuRo++fBGvvgtrTC++dNOoRSZXUgQ","FHYF+LjbNpIZpHhbSmYSiGXEf/c+/yOO/dpUCSn","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745179"
"ZH+QAHZfPCNSRUSfHZLYfOZeMnTJQjRzgIAgUjX","LhFQsUCUKvhbtGwVhzRvXrX+VXmWzdSScwCZyRc","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745180"
"ZWBAuvYldJSPCWVzOoWO/iJiuHcJkePlxXVSca+","WBwUDFziOMohVFiCmdvoahPPAQlZQPhRWUCfqZr","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745186"
"BOYsuYhFWUAsRjTbVEBFX/DYWLsWoxklZxxbM+Q","FERQGXotWOKigyMqEFtU/hZZmpJUOOCFhSAZhYV","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745216"
"WMAW/NSYUJVYXWhUXYofEaWZLeq/vbTrDHvhxVI","bDFAiDoaEvdURToDvqbWPnguVKzZVnRYUsIzQQM","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745245"
"gERNPWLkf/WpcgkQkowTXJjZmDovqQQEtMewfLX","DAZFZmfPxcBlXrhKUTnnoAFENUirdREBkilmAQv","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745248"
"zuhwXnfYR+TPSGUZLaTTfgOOVCBzUiitnUSinZN","ldG+DQ/RVwbceSumaxjUOac+kP/bsvQokGDFTTQ","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745250"
"YTGQsPsAiYQvbUzZoefRYawQKYKLUrWwTNzsvGY","cmhdDhF+XigZdUQQpzXAeT+VRmwFfKIOaKxThZB","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745254"
"nzQXnnNAnZcU+DjLflSaumTiRFTZmQtUlM+miAN","moIqxbvyzVsmXNSTwYCexSSHEcCdeyQmCLqVFhR","01","Turnusablesung",2025-09-23T00:00:00,"J09D6245","00000000000011745285"
"epVpYPrVnQWiVwwaBZ/WVSh/PLOnWUQoJLYgaWn","KKZLPcABR+tKeFyeZYcRDONsHNTUdB+agUQVBMD","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745469"
"zKSAWVzyiSYuZqJTqSdZWHTMTQUWVRQXYwXfRsg","qhVAqbUcKMTOZx/IGYUSnRBSvFTTRSzrjXTWJDM","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745492"
"qufVVqIPAKKTbRSkHyWOZMjQvX+TFwXayxxvnuW","gUnRgsDQjihaYblQbNZlbUOeXRTYISFZUIGWfHr","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745493"
"NUMuidSegWwxZxS+AWXUTqzXoaZGzIhqkZbpcY+","RaDVGXUoMKUlRsXxQFgHNiohPjSosRnXgPFJRHV","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745505"
"qACHZiQQNErbiMhzkrqrAWVDfDigNYtKjXDUZZz","UfbNTYYszVySSppZIYIdHCMRpNKQZLVzlOpWhNV","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745507"
"b/EpewRxpnDY/uMUDDfWniYu+tHMbjfckUIkgVT","zpZyYMgJOExAAqwkRXpQqOnbhLu+yyRdmaTrAaR","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745518"
"RdXjlDfRwZtQQVHxRxb/jTlhZZXUlHYQaPYxHPy","QnldJwfifntcVjM/zZTVOuDRZlwgpiIzRXdnfWD","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745522"
"CHtGXMnZWQNDWCCKWeTIRfZWOoTRfYIdZkhRzBA","MhWWeSXxZDQSXAaXQhsBbtUyYBHbHR/DMxjrCRw","01","Turnusablesung",2025-09-23T00:00:00,"J09D6246","00000000000011745695"
"iSYSbXxUIZTIVVRlyRijVmf+nThzARZkXIQTkZR","Wi+tHFhhfSQydLaHaROfZcOWzSTzWXvkZcKUQPI","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746146"
"tj/ntCIxSYHY+DUEWKVeSpkXJWfFkQfTNNCQZjZ","YwVZOWbZUqTqWhXSSkReetWhsbPYgXUYiYfbvgG","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746162"
"qbLrCWgldMqXVzFIMYjjmVRobeXEktpiZvwBRQx","TpUYIE/+hnLUOZCqC+tkpIWIToaDTTCUuYEgjNE","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746182"
"hMkAkaonFNcBaLmnupBThpStYVbGAV+vBwTRNCm","TpUYIE/+hnLUOZCqC+tkpIWIToaDTTCUuYEgjNE","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746183"
"s/WUpbzNqUSXLZWvTQMeovTDgHeYwJVVQiTRWYr","TZUSdWL/QRKStOQvPUVZFEDwoQcASKISETIQA+b","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746192"
"XdbBVOQ+JYbCcSb+pJKZLPUQThTtgvJicBYtSNz","TZUSdWL/QRKStOQvPUVZFEDwoQcASKISETIQA+b","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746193"
"HcAdNMLyfJQPlvWPUIbvIAbSjEab+JKNh+wXCrp","umQ+YWhNQqTaBCr+uepuIUsWZCZOi+TWMYfFfnM","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746201"
"QmcopWxVHUQOSzAaoRMXDucXhOZeJGRoJZTYgfT","umQ+YWhNQqTaBCr+uepuIUsWZCZOi+TWMYfFfnM","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746202"
"StyDZbRRKXI/UUWVnSbvGheUZqHLGOVDDiSbIUg","xoDcPKgalbSVQwBCbxyoLtzvo/ujnFRnk/YEZ+z","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746271"
"Z+XTptjsHUnZoLJyggp/WpyyDZWlCpTZWGQQXUa","ruwRBd/bTZtAMFaWwM/PQmZmBcUOUYvRpDvsUUq","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746322"
"DDQrhHp+SMikRnsxZXRHxPK+/GUAxV+mXXIt/ZA","zuUxqZEJRdfEqdwXANCnxAILdYwsZVuApzDBoqU","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746337"
"yXQoynsBSKPctUvSgUJpwUYygZtFyTswxZaDALj","kbhfPptNnsbMJnyqVBdlYgMDnyASLGfKgQGLVTx","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746377"
"VghR/eZjTnDRpjscRtmdCUmSSnCW/eYtcQQWFTR","WzpVNTErblCdOCviLzDvrcSReqKYdXHSUvtTRnp","01","Turnusablesung",2025-09-23T00:00:00,"J09D7021","00000000000011746403"
"tGWUtPSvZCQihzQVPZ/QjCDVRQZaeWYITGzFFMO","XpMXFC/x+XNMXjAltMOxPAkZXiRI//chzkGvvrE","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746884"
"GVTUR+eGVZTPXZWtYRNfmxIybIUbYZXmDXjSNFY","gsUUWqGNqvWyKmwQFUxqIoyFGUlQZhtvRzyTZ/j","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746895"
"fSWkVRGo+PRxVKOpWtPTKgImJvEL+YahWkEoRVH","PRTrWmtQSOZYBvGgIbnxpkhJP+lNxVltzlikxNz","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746935"
"HVGONTeJrRFKIW/JrYgnALvnngcPdZUFTcltFzp","FpQIeSWZqLLuItfBfQWVTgXWWXdxAOnBepiMUAn","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746939"
"UoVViR+UQcdUShBOMUlmIn/dufYOPpKNcUcKDDO","SZjlBAtATPxaTjGGyCwXjTSUYRRXWUStHqDaALM","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746947"
"kxMdS/ZKeBcLRsjyZJLvaETfUzEqoxwAQiGvzhK","HmrmhJjpoqLijJWMeYwtrbbWWeTajbEI+VhUwZx","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746953"
"AdRnoWDPBjnNWVxUadGUWTJHvDYcfmYR+XZIdLl","FVoZCVmGPJQVbkVR+rfDjRUdPVVWiPZjJTzcquK","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746962"
"XcSBmRATpdftHQyYUFVuQDagvStjkPsStOLSGTd","FVoZCVmGPJQVbkVR+rfDjRUdPVVWiPZjJTzcquK","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746963"
"XU/GmvcxeRYndYUEBST/PnvCqYQZTFigAXhBX+S","RQQe/EojExASsxE/AVuVIkoUbAAtkiRZRWn/VrU","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746983"
"eRovTeoKZyG+hUnSsTZIvYcCqDZNdnzWbgwZ/OC","nlxXymiSSRZtVXTCZcSHdsZQyrJVomInzslylXS","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746992"
"eEWnbgwkynnYSkeSzOXhDSjCXZTUWLKyYxjxsRY","nlxXymiSSRZtVXTCZcSHdsZQyrJVomInzslylXS","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011746993"
"eCIXVXjkleWDIVACHhQubimOTYUQTuRWqXRESJz","cvvQjweOlBnxR+FvMfZTAZpYURkZoFQmVDRTitG","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011747000"
"TlzYX/LfCvpFkPX/hcPQAdkHQZWNEUozgOVruKf","kVjFMlWP+BCEXXTpLSx+QYsyvHOjsbsLqsmUSyW","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011747036"
"JNfHQfOGZUSYVVWWorDdzYyXdKTZQQgmHkQbVPw","dzSagGhTBQqrQWnVcxvOx++eAaRoFKaCBGQVQbx","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011747046"
"SUBTrhQxigRzIcmBQUPeSXAtfeKQPsSNGSNrSJQ","dzSagGhTBQqrQWnVcxvOx++eAaRoFKaCBGQVQbx","01","Turnusablesung",2025-09-23T00:00:00,"J09D7022","00000000000011747047"
"rUYzptwfYsVtHBGrGYVyHHPPSulrQQLHAJVk+lO","PAHnPHTZRYbRKJURelAaYcjCwuGNJQZGPuSKoxd","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747405"
"ygPPEZSwilpCoWbHQpQMwGFwCCRESYOKVAcUUXt","PAHnPHTZRYbRKJURelAaYcjCwuGNJQZGPuSKoxd","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747406"
"VEXVxVyjAdYfydIRQTYeqwXJfiRWpIokUdbBugp","WbspKtUscC/LuiQZQZNxljS+LWXhwvXE/YeGYvc","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747430"
"MtUSZrPTWEljEcyUYL+ZNKsIIegytUKYUvLFVZA","WbspKtUscC/LuiQZQZNxljS+LWXhwvXE/YeGYvc","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747431"
"gYBGWDfZXX/BkxRVLKFDrNUcAyERVi/BdRVWotM","cLnZGaGgCFULKIZJXzfJyySAAs/YICoQ/vtaXNA","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747443"
"jnJmK/LwJTSIHzzbcYSkzPTcRVDyWUAey+nThbU","OLpTYWmdPbUXcVRRTXemyfTFsUkbXJQ/YVjeFmG","01","Turnusablesung",2025-09-23T00:00:00,"J09D7023","00000000000011747446"
