Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"likAkKRXIyMfkHovpEmNkkzNClDLGYUMRrslZfY","dIjDCVnqOiSMxJTsxcsmgjeFjdQBnCvSfUXePMg","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gYehJOgAXWTNXPVZBoBmPTLjQSSRMej/rLZCYXP","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"fzWUPbPCbXTypTVUgFmfRUZXmyWEsMVGcs/rANI","EXUQZcOGEFeXZTjZUSjxPbABDGvAgmRQrLPrVec","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","s+bgXtVRkZAcSnTuTLwIrdGZnoQitbaTRTFXKQW","1-0:1.8.0",2025-09-13T00:00:00,2025-10-06T00:00:00
"QZJnkPdWTQZobjThWXSlDrnlnPBENwudmUlSFXC","BawrpMKyDdRXDEbAZUTRmQgRGFVZRWdW+XopIvd","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","vYuuJ/MaRgrHogynrFrxlnJDuYKvqEdbZWqabYm","1-1:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"TcNayQZQZvXdPxUYzjXpjQWwjGgfWYwjx/QtiTQ","RbSkuVHQrmWXCdNbZznfAd+/yiDtwKqVNTivbIk","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","nYkTjAPrs+cSqFwENSWQLJthKmKYGKIvRmq/Q/K","1-0:1.8.0",2025-09-13T00:00:00,2025-10-10T00:00:00
"nDKoUSbZI+KjVWTTzdMnVLtFMDnihXPBQZsRUR/","DK+RtILlVBpntDWOnTm/YJRChYIByFRYnpCRemP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","jySaC+QgYGoqJdDnRvovUUsBhmbn/RU/fUVZplR","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"AYzFgqlUqsN+U+d/E/GYAVdZNWbKXAZVVbutenN","mmzixqknTdYNfdOvhWeZQywxJSScqSPWtyfIWnI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LXDYYWdotopRRYQWeBYpEwzRIMnIV/QBoRoZvgl","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"pUVSWAzsZxVaSqp+mgEsKXQFU+YVflImTcNSwPR","TkbwStsdSXIDBXVNZOoqmuvs/TkUDPWWfCrDggI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","kJebbRKYWfXwEdrG/Oqd+tTcVNKQboZSxFRWuRS","1-1:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"WykhUDcSwYPVeJkmXvVHUcEdrYvSsSonXLtFVSI","RTTiuu/rkFQiauhaKOriiLthVWLlBYZAxBAH/Ui","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TXzMxVSYBJFVtWdYlzexNPwlQRWlhPskG/XwMPe","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"/SOUVVpxCYoiCY/EVZB/VYPDrcS+RfkOtGhOEby","LJLwBzQxIBpgSpLOKAKpDqXOJEUNb/iSxYWWImO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UjmSCuDiJmTgpSQyzaXajIaYqyZSbBwwWPeM/GJ","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"aWFyMReXekSuFQoVVAwRNwvXvgXIRPTZFaiSMWR","faScoNNpUlzWTae/rqrQTjYgANiSwOkWpNXQNqf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QqOQXliBQuPDMPsQbFlpHwDBDWCW/ZCWdnDE/ud","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"HZGJnYfDlmRTUnuk/DadZAVAHGcJGRQcfrCQXOY","eYYGZ+TG/WQMZyWWyZMSZ/ufEuHROPxAUzoZyOD","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XlGMeGhHFWTEzhxXbdw/rGIKt/qGobWUjpPTMYu","1-1:1.8.0",2025-09-13T00:00:00,2025-09-25T00:00:00
"NodHW+dlXAcznKtUyNQqZXMCdUlrUVsqitQDyex","zdCxlRAZRzKskRO+EexDRWvTkUcKMArmCVXSNWZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","XcFXreWWSsInSZXRitNURXbAAdyVgXZxnQOKlOO","1-0:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"LbGXWrvTjtWVin/WZCvVIESmdsRZVPVDFzTalXX","hoQcwHWRqoZcCHWzFEGRgphGpzVHURpIRgUauKw","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pckfFZkMiifMwWZWnDSWedSAbnnoZSKDWTKXGSQ","1-0:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"OeaMcYsVSNjXYGsAPZPEnXfxEfWVTUfQtXQiRRv","rS/IUYJXNNaWSU/uHrqULWUvSzgsShqAHiS+ncb","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","pSFCQHSVSrMpIP+ZsAVdlpbYYlrJQkwBBxpFbCp","1-0:1.8.2",2025-09-13T00:00:00,2025-10-01T00:00:00
"bZhWPKNHwhPQUPHTqsJKutkWwYTLhEy+DpMwwAp","LOxZagqRRjBUEJSGCYlLzYAklceJeQnXTGhVBlT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SIlmyKOsicZg/T/w+bOYVQo+SridqZtsXdfEZHU","1-1:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"XQXXPeUpSo/jZJSvGIkVGVdHTvXHVZCAqqHYKdy","rDRQqkCbEiawgTWzYEUJmqyHvFzNGwTnZVtP+NQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XrZyBTN+kFbrQJcc/WmOambQETvAleVCiuCR+SW","1-1:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"YdIsuRzpVxusUNXYITyxYtLkBgmTdYuNTbHJAiR","lzkBgNkYOsKo+MrFFDPrEmBUIKiyvXpCSPmTIFN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DhQzTbKzpZQfAvgMnaBbZCNWtlqdVoSKXKkXtjX","1-0:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"WdXJ+ZrUlhJOkRwNlSgsPlGAiFxXbTgpmhFzYtU","UbBsIhgYyAZYmPgPNbgcYuQUhFjpdzGSISsLMMr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","tWXqdXPfueqXKHYTXfnTZUZ+xvIwhQdNWDQsJAR","1-0:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"CRteKTChiZXlQVzewSpneZKiXIrYtHbBpOXPRTf","aIavrDhzZXLVrxjnbzZFuNTkZYaGHClHZCVwhJ+","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ZSQWawZntaEVVGUNAeKtBQuVVvEZhVHhYCPTOW/","1-0:1.8.0",2025-09-13T00:00:00,2025-09-25T00:00:00
"vPwQGKzQRtlLWLaQYfTWiqQSekLrCbEOBRcLzgD","SYFqXWYcByJTuVOOGVCHBV+KeKQxkQZVdGKTIbW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rJCUOlLmxWKVYvfnIQwAVVLaHRkqtmmLGsQCVzX","1-1:1.8.0",2025-09-13T00:00:00,2025-09-25T00:00:00
"BZLGDWb++jWjVWwOJQJPdZtiVrowzbLUjXmRBMI","GqEtZXMZUKbWXQSlljQOguaHwahPTqtdTQBXWuR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XUpDosWBYirXYk+Z+ODWXHZQSWWYIWuTXXiYtFB","1-0:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"aWbpMgLus+yaCuKyUeZtriRUjUJdSjTqemVSHRj","DDWWZR/UlLQKWFhXAbJrqSCZTuLhbfMSlZN+cNX","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QB/ebDV/uTf+XQIZAgdonOXCPaZbuSPuaQedaYQ","1-0:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"OvjtBdEagpCqxAUYcgQxuYEQlHaWIxWYZReXnRW","TZYS/BSGKUYYrqkvKoFSdxEamXWaupWDnjqUYrF","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","mdbvRn/LrRxyqrgAlloBMqxuEMsWqMBXMtLmcAp","1-1:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"UwesGQYbqzRTKVVFTsietQIoVcpmYXJWdtlxYxT","RnWLpNSYzVBmPvRRYXUUDffuUauZegDNjgFZTVM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","izfos+dxsWhwJuicSvVhOatSgAUNHc+cpOVOSMG","1-0:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"sWKIXRzSnCo/u+FbDIrYGWipYeSgjnwyCjOCVTV","JytSZdpOZqMghqXZTBFDnpsVbakTYRdqbRIvj+z","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NFiqzNjDjxUMUfGsdXXlbkXLOxURbRBRqszwUcY","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"B+shDcuBSRJfINQWTGzVRScWkWEJXDXIwZxK/RC","BrEQoxSsVRVnRwFQbSslDNTaTrZOQqZxRz/rVxg","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","fUHkTljYVxMlwbWFdaCSEVTLkJsnWVCrJzlKJps","1-0:1.8.2",2025-09-13T00:00:00,2025-09-30T00:00:00
"OFWBxPZUBGgamAAWXmcmZuOqvgozkuXsYqsIZCl","UyRwUfYEeVstkuspsjZYJUdZjaIbmjHd+ZWVQXm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TSP+HGDUZhfyOqfCDUTQQRSUGOH+WVBTZUhQGlm","1-1:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"wqml+/fcxVsHqJeYHGYrdMmQlPlPWKfQGYofVBj","'+bwYLnOPmpLBqxjRtVuGQhWXwkUTiKsluaVATNY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qXdJZptRDzfqfSHxHLXFvHQHdqU/CFmWJWglCgD","1-0:1.8.0",2025-09-13T00:00:00,2025-09-25T00:00:00
"tZZrXmDHvcIeOUXfQaJZiGyMniFEEOQCLaHAjcU","ItVSwTRVhe+sWnNFGPMQXn+hiSqrsaSbu+VSzUQ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","QusVmPAVXzETsYmnXQlvVbITUKSSzIACLCGPDpS","1-1:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"GEyxWRCzBYKWSXwoQQUQzSoIMjXzeMUbWSlk+Zt","iz+phVzGQapjgnfShUlQorytT/bkINUnwIuzZJN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UxASbPTphGWQswvDtMSZpVNUIjm+LibRUYlRhQK","1-1:1.8.0",2025-09-13T00:00:00,2025-10-06T00:00:00
"P/TwXxILfE/swFathYFueI/gZlQYrVZZgJidSxy","GAJIMCnYhZhwXIYoIQTclhKmRUdUyQZFKPUnDrG","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","rXZLOJnhRpmkZgKLeZTYwrIFbYFwVFqE+VYcYHK","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"IhtkpNcSLFxAexlNWdqe/XwGDRYAUVrXQQOVThc","ECTXERXDpLihEXTKUiKKRuUsEPsbszoZNYKuNhp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YYQhAfEXuTit/upwekWWoJcZxRqWRQapKeUiKeI","1-0:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"KHdZqfLG+naQTzuzWPbHIEjRbDsCVSfbNWchWOL","RXcURAeXaJxGannSYQJmDiQXJxYyF+twHLbzTdD","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TQdPUQVEhXcMRSihBxEZCLAjLXAoowUzKcTpSlb","1-1:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"WkqZfTIGqseaCCAVtaKxYJoVURWdkwxNTzfSphA","XqvRCIKpqOXRFTNRiTPZcZCwu+gfKC+LQVXBcRQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ACPRJvOQAYuLODwEueOlPBwfoSjWcsJpectDidp","1-0:1.8.2",2025-09-13T00:00:00,2025-09-26T00:00:00
"HWA+BWhZWkvJXKehUBVGxYqKwWZSm/PqZrIJRKe","YLnucAeVUVpSOxGQQv+qOTRTKYXxVXTm/ZdROUf","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","pZYqtFCePYWOVYaPfIMNuXtKZzxVyrdrBRkYe+s","1-0:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"OvzHvXQ/wQubTJsN/jHgUMUSdTuXQnWUSJwYHUx","RwWuVkcCSmggYaHZXnPpWwW/VvvUSPtHf+RkNln","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IRYZSYYIPIXBVBltdYhWyETPVrRZZDlgUbZrMMW","1-1:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"OiXqGlRyMkvCYVUTtASolRbYzRobJaZaIIVLXTT","ZlLMIZcjJxWKqunpgehkneFhWCGqdWvuCAJSpJQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YhV+ySiTlfEVOzeK+VGEdmQY+GkDhRMt/PzUURQ","1-1:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"VZRyuoYUdLXIXWBgSakSJoVCWCPKLNkaehVzrto","DuavtVpNeQ+XQybPUQPwiiAsuYXywxuraFxlQeZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gpxNEhQGUHrFtqWHZIrjOjbHURvVGWtUMQQMRWc","1-1:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"uZamsNWGxVQCcMZpSxeuOVFzUtQGGZEQN+SXKrQ","lUqEWEWsVEZUd+XaHCjocaXVKHyESHZKdXJVphM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","HeKcIWVKhrQkszDSYZSDkkMliiuxmqyKlA+Samx","1-1:1.8.0",2025-09-13T00:00:00,2025-10-13T00:00:00
"OlsNDWNXFLHDfuqpIXKFiOJuBFZNBQUaBSL+Buf","MUfeQtacCFjdWGYvWimYYl+TDIQOrW+qSpehYaH","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VulOAzmK+VWydpudZuXXQOm+ZcMfQoESUdsXQOq","1-1:1.8.1",2025-09-13T00:00:00,2025-09-30T00:00:00
"sNmSsxNyTlJLMuspSiWa+QRtHXHTkAMbDXCwkgB","NhFhQJWXTciVDRUU/bUobKSoZBdToHlKJQYFZlb","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XQydmw/oXUqgSITdvnOhYSTNYTycjQhn/RiSsKv","1-1:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"bRtKLergotOZRbWBldyrizWrgCXZqkCmWGZcReY","RNnhTxcjQRWMbUiSW+jUqzXsSRoSLxCnUlemwyN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UiRfAUUyVsMQXezXYSAEEVTIasHNzIqCEtOgrUT","1-0:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"noYIScVutkRGxBVUUnjwKTbJiZZYUaLkYAjTapo","SftHaJXZFXVNBiWuneAVl/WOCZFuVHTGWYqfMwi","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","ZfCrbjSmPUXxWfjAa/ZXnYozdUYtnB/+SItnUrA","1-1:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"ZesblcHdAgjWzVe/efnZZDOcTn+pRdmnpCWXxUR","dL/gOXrTMlLlTgVbzORWdXPQdVPQAiaYYAjdEsZ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","aBvXXAmcREUQVhWfvXQpCCkSVigPu+qcpZQPAew","1-1:1.8.0",2025-09-13T00:00:00,2025-11-24T00:00:00
"gmmbBJHZuXQcfJTiHVSQRMViyKvZ+QCovZjHJMk","'+RULRJAEogVTDSJZW/eVWvimUKmoYhHoJXShnED","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VYbFs+kWWVetEQVRYSNoYU/WQhQAEQXKSvCVVQq","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"XFRK/sYblXdlZiICH+zWXWuWuvUqzOKm/YZYyyE","dnVBVVaGvnXTizVZTiRwBTiQjgdzYVNlasWpmkW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","qnUUhKtiwqzfOXOmhGaFGfGegcETxnhfzLIwGNK","1-1:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"RsPHUKGEVTEC/UVkuw+vacKwUcWQDzzTHzkfQXW","'+FNlYSCVsOEST+ZVGqTnnivAbxUMiYYhofEdEhw","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","/lxwGglIwVSRYTefnoi+fdPztNqYXYsQKEDjTBX","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"pZZwVm/tbyPnQRDcMsIKrC/S+cXgSGVgPORBiMY","yrAXCDDz+OYMFtMSnlLcRlGLh/rcZPEyXfLLmQz","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","/XdZbzfxOTEGSgixzXTVDWWNUZlOhuW/dAUGQ+U","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"KoqlVVSocRRUUtFCU/meWTcvUzdWdSvvGRXBtVE","MRyviDGCmDdoEDtQVgteGWjSTOXISwkSUyXt/Hj","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","GTRThmSNGjGJztvfpcFdJsIEXsIGAeSpj/XSpSn","1-1:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"jmROCAuMSXWRxqZFZZdXQArGVnaiQXqQQNKoZMS","tHUGXYTSo/+GRTzu+ETPZPre/QXiOhZQPTvCEFf","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","lQozrDeZXzCHRYmUPucGmzFcWFQY+fQdPcADAsV","1-1:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"QH/MVrC+AfOpZdSYQKfGtBzFCkUOuJWbQGutrBV","BgCRQimoBmRqYnSdMECRSRbTvvYUKFZtbQKRZYv","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","VTSOcKlAJoA/TvAWjnDZVKyrJWWkZXUUOnvwqXQ","1-1:1.8.1",2025-09-13T00:00:00,2025-10-15T00:00:00
"XHuHqASWhOTsuMGVoIrSlbqFXGGGFylojApSZDT","AXXUMzXtMDGNrGMYdoTwpXLcIVxyxWzCMPPlQew","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","kwGqUYv+yALaLrTXVogUqdNVZavYDBfjgNKFSRl","1-1:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"KbHSaOQeRTSpVyTJEiQDUHW/LAnQlYHDUlzRdYd","bblI+VJGQRfXzWxQNxQjTIYUbevdZxkX+oheRei","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","ZwfmibSOhRYopQxBGgZQImASgPJxXKTiScJozXq","1-0:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"VXbqYMNSsOilQSGxnvgRhTtBYBzYMwndYtPbeHY","bQFzDhQRZYPiFIcUeuWoAlBNofdFFdFJlBXkZYR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","EKwSXxFqbTQ+QEO/ctyWGhZqRKeyTD//kdzHcvN","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"gyv+pfdQCXSZMdYGQAyUmuHINmqiA/PKQLJgKTF","aBzZPjYCBUuoNlWNWnrsADGHxrsZXTIAZSphYEY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","sr/dNJiQWBKpnlXLjWyvRVZjWJjwzouEiRWUoVP","1-1:1.8.2",2025-09-13T00:00:00,2025-10-06T00:00:00
"nRW+zLmuyORIpHZSqTOYcRUsXVwlrhVnGZTXFiT","RWXVjdwXtubqIlyHAhoklxBctNWRVWUDZpvgDkS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","MR+pXRBKs/PjIEYcKXaQYiilXyRoVIrWlWImStw","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"wjqzuhYhaMENySzXRtfTLQzicaDdXScsfqhyQak","Xu+/StVUHrtgMLWa+QIQ+vYVMmhSRq/rkMkwOhH","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QORtu+iZyqGRYtoSeeWrYRkHfeZxrBTsazVqiuU","1-0:1.8.0",2025-09-13T00:00:00,2025-09-25T00:00:00
"uulBBKlc+nJByXsocTbEWTOVLWOKUSBYBSwvYGb","YVSWxUyqlOOXqCnnUYSPSNnWsqbwtDqpmjgLsBP","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","UYQWYmfiUzXUCH+XU+InaR+UYNDAYYVDbRZRMOe","1-0:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"oorsbpSRycgSigKamdEGZGgnaQQSeGYuxZmDTSX","TlDhPqXfA+mQIxboNBbXApRuTHlHUZnh+tnIlcS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WxvTnyPxsWfKcuZVdtSUpxYrURPVzyYQ+JlZKHB","1-0:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"'+WXlvxTCOVVponoGUQPjZrVSmizGOQnIWiIcoKV","VsUXjIHIkRYYQGMvYmaRZaZSzuxHqsacMRzhHxp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UUPsWSAknrnUWPCZXwdYXX/GtD/HvVOkVStsLSZ","1-0:1.8.0",2025-09-13T00:00:00,2025-10-02T00:00:00
"PqwxuinnIbcxyXDu/YAYYbdoulNMs+MdAT+uCpd","gKAyXtwSUYcaoIBUleRVAaUZRGvjsUKwQzFTpJQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","nRaTEO+UepyuqpyNjYZuwEDVdUbGJMSUlMTURcn","1-0:1.8.0",2025-09-13T00:00:00,2025-10-06T00:00:00
"zFUUGmWI/WLPSuGmvaDYPfwQ/EUfWqZUVssWpVy","gbWEWlMrmYogoAAaRnWZwnfmXKYMQYYUdhSuQUN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","FVjLYimQoPQuYXKGCytwhdUvGZrPgVhyHIbZBQt","1-0:1.8.0",2025-09-13T00:00:00,2025-09-25T00:00:00
"/YIQStmUSmdSRAoQs+/pnmeaVWKkoZOWISP/cEY","HYYOpuLUEosz+rcWfPS/QIAKViPIh+ZYWJyWjUx","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","hCaPTXSiSTUmvDUAvXVQPWbeewBtstPHjwvSBtG","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"NoIRZZiZPKlfTvbjVZQXsdUQRHSOxrGbulWWxjA","XusimzYphTQsUVt+Ledx/TdsAJgNB/Mpen/TcJ/","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","mS+tzHWEXLsgpRHUa/nPKwVOXXYLjBsEUVcCEnV","1-1:1.8.0",2025-09-13T00:00:00,2025-10-15T00:00:00
"yVYrjsBcm/qOdCQoiBNYjHhtHIUUatEWu/cXyxn","ljemSKWuqv/ZLoEDmAwkuvEBYUWTsDUQzoPHHHp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YUvSLyTl/KnUTzIHfSV/ZuYsLJCQNgHAgWAyTAQ","1-0:1.8.1",2025-09-13T00:00:00,2025-09-30T00:00:00
"uSvDjGlgSFG/OlPWVzoSNxvjvHCasrZEWYgMSTP","RZMAJfRxTTbrYhYPjlXiErsZGdojfr+zbXpXTUy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","RNnIJdEdQzsSRQMjQjyTjLTtwEav/yg+zPAkDSQ","1-0:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"ugKFUWYZRNpubFzVaJqvwwvxQWYXWalaawVwDkJ","aUIFBr+ZqVDTAmYQK/HUwyl/mxRVvzCNSfmRyjl","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QUmQUAQfkfsZTVZLqSXvedjPDIuYWlqPYUl/jlw","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"HJkjsJAqxTtZPXTeHSUYqDRQmUBzAQZqDUewglk","ZerCGMbKKezxbLyzVL+uZOlGST+jVMITHESZyHy","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VpqScwdLZWxFErPxUqdvPJXtVsfRrGwr/gifXUs","1-0:1.8.0",2025-09-13T00:00:00,2025-09-30T00:00:00
"YjoD+zKUZpsQ/fXbTaQT+lIyRToFJpXOd+ZQQPS","MVzKpgwLVSwQyTEQTzTZ+WFZZORLCKGCNXZzEMD","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","EHReEfkhKzJWAMkDPMPzWuggQCPUqVlQAwEnWKH","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"DrRYcMzDGdkwUsdXbdFKQXBTcWgjKzFsrItaVd+","VvapNqgdvkjPPUneUQxfUXEXhrXyWSYHOXRqWro","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YXIuTnUiAlzdZtk+JKVmelT/AnVJFTGTPiZpNRi","1-1:1.8.0",2025-09-13T00:00:00,2025-09-19T00:00:00
"xevELYeXLWzY+dJEWcRYktAEWQCqUxsW+IUrLof","BbKuWzGseXUYfvaVVAgWzZZHTSVIQiIrTZShdQW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","BRMfTjWhz+yY+zLQiJTUNYXSeAqRRzWYVYGgLvQ","1-1:1.8.0",2025-09-13T00:00:00,2025-10-01T00:00:00
"uGSxaKxCCWgMpZYTaBedVYFMcSntTSzSWoDZHeh","uouuTLcGIHKOXxCZQNlBSiHvZLYPgDJmIjEnJTR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","kYZVyYhWWMWtEXceTDoKqyGYVEHMrZhArCoMQQn","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"aXWkFpVeSQZQEECMWQZUYzQARgWBVfkUaRuDcgU","YtloFCp/wXXRxSyCyY+gCewhqMltQesbsVUWHDA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","CXsWUONPKZCt+TGNMjToHLNVlZiYfPsWAqXpRFS","1-0:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
"YClYCqfQjauXmtxKuRkcPTbfBrJNTWpUpGhSYij","ViOQRgywpcr+EJRxufWVzxhqidEYYUtsGiujffe","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","lmVFNXRslyMWBSNPsNAr+yw/GUePZlmbcQ/rTPm","1-0:1.8.0",2025-09-13T00:00:00,2025-09-26T00:00:00
"g/MIEMpRjNSQUwLEYvyyrSKVv+rWsyQZedkcnQc","ttvTXVfSAkEgXhwUFVUZuHnDNSUTdnqReMfjwcd","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","kRGWVgaYWLHOUjVcOkxQUlsVZGjjHwVsOQSUMPO","1-1:1.8.0",2025-09-13T00:00:00,2025-09-29T00:00:00
