Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"'+OTYhZmDERUTRBVqpyohWjbXSXUfHeUZVuGrpYy","VncKDWkLXIylpQ+DvMhojCXghUKUskNsznYETSA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gOenZXMMw+CXMWYECmQX/WtyRTTIyjCOGAgiDGj","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"JNScrIBVZ+rZsWUFYaayXISnz/rUpQXXl++ZTTC","cUlLxZOQfsorhVKVCVbrPttaAYQaCyVCwmmymfc","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","OZZeRpwyfaaBMWUprmQQAkNKFCcOTWVVlEOJlZH","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"rmoKZfadQZjOK/DMfbwmPdeVXWSDMRThhjtFVQ/","pWTaMBZGqQSXUQXUnWHzOarAHrw/+RWPKKZFmLe","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QTwHmazObUUIrBtN+U+zpruDXWUXA/IDlUXYTlx","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"'+cQ//SYfVz/paslwwUhMvFATyTkrkRCDS+vVTHT","HoNQUgTpNcU+MlAfZCeHYxuzXRDsYAYFYQpPYBu","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","IaeYDTDtZyWUjzBSCZvm/iyoTjYo/tqnddlimoz","1-0:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"jJZsKeSmdlGTPyWSVJSowXoBRXijWboEwVVEaNX","BtZgmUnYXLZAixeBQBmYgXhgRNqVJqWyUKUlZoM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","lnfWQSHstEztyxaWBfxFVUOcgMZTVwiSmLAfgoo","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"/mPbLalqafXDWNnucRDvYXtZdHXao/KaVaPWjd/","WbCITcaRtDamZRRRophePiKciVpbInwilBXLXOB","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","vxgpnoU/ysheYazIBQLlyFxVUUFLuNaIAAFPdyI","1-0:1.8.0",2022-09-09T00:00:00,2022-10-24T00:00:00
"VDfxHX+ygvYZpydWUPpFIAFirNrrIoYzXfl+xXW","RgwAC+WvaQqXE/w+zROlYTpTNtVsvCXSZG/WFqh","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","Y/kctSXtWrpnRvXwfRrUYgcjFxoQqWObBzuQFeQ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"XWlRNIeYBRdZQnNeGeQ+C+OXScItUQkFDQszOqm","XmSJSxUcXiRvQSNFHpXaOxwsJpTInYTqpwLwEqQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","pMPuTQtBrYlhXotQlmlToYouQlkXmhRhVBX/LTj","1-0:1.8.1",2022-09-09T00:00:00,2022-09-26T00:00:00
"pscuYmBf/mEgonOOZTALmHNogcs+dEMcVIIUYYP","WcMQWKUr+cWLzoS/MaVUMUsgiJfXoqLFusMZyQq","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","JjIvDjlXV+BZyyvEYDXKZOHY/X/vSblohdEUCfK","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"CdwULLXRpJQwWbFZTiYRWARrzyUooviEXflhYTX","vUyZTJVQqNceDZScjlLKXqTTIFrtXfYbfUTBVBP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZHgTSYMFQWNiJVzmZqpUBSwUcqMzaxqYYQQgg+d","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"/LE+nEzYLXbWgQDsSrPwKKVndNdtJXSegfWuoT/","TaATdWZEVeFMIsaYRtqWdPulRTVTASRFyQZjbXV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","NDlIdkaVYYRGBGWGAoNqESYfXVPZcqPoVOXqTJo","1-1:1.8.0",2022-09-09T00:00:00,2022-09-26T00:00:00
"RpTjSHZsyUiGRaYNwyMQkyvd/HxRxEriezjJLIY","AGOpDXgxdquLRUglBPWnsfqBZFSQRCbBDURTstN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ZP/SPtBXiDXrRRfjQ+ReumkE+QCAEiTJUIYUqnn","1-1:1.8.1",2022-09-09T00:00:00,2022-09-16T00:00:00
"sFVKvzNnegZpZHFDcN/XBDxkCjMhLTLXUBCPvSt","EwYhCIWhGZPShKtAzBvqQYAoxVrlWKWMcvpfQTI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","kaJpADiTUST+Vyw/cSEAWMZYXxUJzxogvSRQzVQ","1-0:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"NLgTqfdoPGVZqrWpdGtcqOHsR+Vlmjzy+FCWR+i","nGYppKleVRWYOKXEOyHqasNUKVsFjMYoyXeTrkR","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+DVvldudWLZ+pjyewFYUfLWETJteYwKQtRkygzT","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"WGRvTCQySRSMvQxfuJtUeyrDRUChSnStfTYimeH","jnSpoDOBLddF+Do/fjWkhQvmVKXVEBQZVREsRuz","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PsSHyqDTYYDYP+qiXZXVQFzuMEnYUVpIIfNKPkh","1-0:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"SxLYyeuMidWQJRrYFresQZDqTRFoaiGnTERWXpP","EquX+cRdHYUpIph//rXyKzJRzTvCDDNQYunvRRj","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","eRcuK/eZUGDUlZsUbVjgVVvYlCSTXNpntohXckm","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"nMtsZdGzYzXSfDZkYQfZfT/TDErdOCqzWXeLfgS","WQbmSblXXNbB+zb/a+RCndXKLMeBBxYViZQXoQe","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","WHVFonrWbryFjQUklpvVkBRDMKxDZxuQoEYjrUY","1-1:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"/OWTRAriitkAxH+nacSGQBxDtilxHoVmwYnuRwJ","uPOtqOJvlhSgSlzMCmYtLZZhxVutYeZTkTdOhJu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","WwxacOTh+MgYwXsFDNsB/+DuUAZICLBYRBgYKTj","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"cOyfRkfVDPQRaYTPswnYJuVpcZwuJQZNGM+qztV","LjPLruePWYgRHsQjoYzSOTYko+TnfUwCLylthws","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","eBLqQeJKEgIoXoTofBGURWRjPnWVHTZshkXKTOR","1-0:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"dHtV/YFMXKbkn/lmboRwFVwpWbISjbhoHZhXwXX","MT/Y+sYwQHUOwWMQVzwfWqjfkhGAp/hX+AJTmcV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","DqL/SfDvYixUSJInVbyZFTiftQwhSp+tgPX+LTV","1-0:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"tYXQYtKnVJqfuXAtqMgKQDFJQYCjPiKVZJSNdpE","pHwVLHjKzhUNmvmROuqkcdGLZjNHaFRMQLGGOcY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","aPUjxQsCDbXQBKhfvQqMCbOMjInUjXxYVgaDRNa","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"JjtubvZiUTXYRxzcoQealGAYAKNtHCfyOJDhZaI","iSEzsUcYcXHhBWlvjeSRNNHwiTypRXzGW/xVsDI","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","yTsVXkMUhUWUBKUQthPNZkDYuaAQGlXvPBYETNW","1-1:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"pdZYxPKQT/RaptVLKqRZtgZAXQYhotSLHSwIXwF","WUIVxcXRcCPsXkwvbPUXLlQJXkYYzVeYRRXDCVW","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","EkRTcYZYmXXESVQVd+TZUpqWpD//FelWRTyXoQM","1-1:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"qgQAgXHjNsyMZyTJZ/nzcJGUNrWnfldyUQepzdo","otQfWiHqRVYOxWWeYTCbCZQGnFUjYEVaNMBuwek","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TPNUdnYbrhHlWQLPYYaNQxCcheiwkhQRmzctfQA","1-1:1.8.0",2022-09-09T00:00:00,2022-09-27T00:00:00
"HUReQBsnQWQljz/huQZ/cjOhMXjGnTSOwcVjPrQ","cKXEe/AbEqoeCGeFddZlmHTELfqWVsyQTbTkIJN","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VSa/tefDedDXvMiYXkhXsXUlhpPbVwmfUVYVIIf","1-0:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"ooToeXkZvSPRUDluSETo+AWjzoCWxjdptLbMXVW","zaVYcp/XmaKJaafwShKPaqsbarMXJGVbTMbXYyj","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","FQXmSlvTEIhVGhPSlPc+CmgwCYXRRvkAzGGIZTW","1-0:1.8.1",2022-09-09T00:00:00,2023-10-05T00:00:00
"rgZUBccRYtLl/RReWuqAcXSRDWgqQkUSOQuzsGs","Td+jicTrcWsAUUQsTJVmpzsBlooDUyYRlePKXfh","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","tgzgETeR+mRRzpa+QPsbYaqViaTbUdIXbMjVyYb","1-1:1.8.0",2022-09-09T00:00:00,2022-09-20T00:00:00
"MyVwBTZUgVIXjoVrjzQxHHqHZeNZXzufTQcQoSs","KAVbxBvJiuNYrNEPokZIwKZwsvDuziZjjBaFYCN","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","XYYfWWph/gfYShcDYEoLzHRUYYGrrwRxVGXAjRf","1-0:1.8.0",2022-09-09T00:00:00,2022-11-04T00:00:00
"kpTIMdc/uWFXANGQyZZlJBTJOMFmbWpHiBv+TqX","AFIeJbhxNMaCfLzLmEQYenTnlVsZYlXGZwbEEBW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","IrZwWIRAyaGTUVWNnRfTLORQuDGWzRuWAWiZwsY","1-0:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"cSoykZHbGSUnehZCiBEWdjkviTERLYQemTXvHyQ","lUo+WUvLyLuXePUDUCNrYUUIeRFeWUiDyAfEUfu","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","bqlglVYnIJqckCijXQUiIpAdATqLSZ/aOvVJvfv","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"vYPrfSaSckYMHPQhbSJVEklZZHtuRNwadokejbQ","TYqlEQQkUJSfi+SuCBbRaQxJUGaERlXRXtVdQZS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PySXTTVuVmGAPSYoPLjMppzZCzHnZiUpRSfIERe","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"SvNXYZHBmTqeUpJWQXwHqREXGXSxYJQZiVrimCY","RvUld/CQnRWTVFrQOBZFxdmyPjVHXSokRXwegIM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ObKgsDmLtYDgAqxRYCrDXWCVYAZSAhGdfWhPDST","1-1:1.8.0",2022-09-09T00:00:00,2022-09-27T00:00:00
"HXgXllqRRSWB+OshSQYPtRKeQCZFZIUXziPSZTE","WvncYAcdwpVkQpdIXlQnulWCUIWfKKyTvRIWVWS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","MJhoeYQqoaiPdf+WJnVSiULXKWRFUtYFdLYOShi","1-1:1.8.0",2022-09-09T00:00:00,2022-09-26T00:00:00
"GXvUHt+pmedqmQzYTWP+bXpTmIIb/PvvYcewVRl","QfVXPQtJmtYvUjKr+ZSyvaoBgzMGwAvRkowjIYQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QtDPVlFp/qcSOSFmTNHdYKYJrsnkIUhUbPHNblP","1-1:1.8.2",2022-09-09T00:00:00,2022-09-16T00:00:00
"onKQCqIITdo/thRYZrkokIPFVDeUATQbGkbtEXh","jCISWtxkTSCUNXchOUSprSaII/XKxLFcmBSOMcI","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","XcQyuJE/ZwNYinqIZAlNYGrRKTQdIvfjSBXAVxW","1-1:1.8.0",2022-09-09T00:00:00,2022-10-24T00:00:00
"WdqYSlScKSmKRFTTsBJPybfztcOZOMbWUXStVPj","wCBSmXUajJFOXFRUvoSsQOiLOYnIVzXYQVNNrAO","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TTlgnXXglXgpzk/sRJISvIiVMHZZhPWsPHXYEQZ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"lBzRwSCvRqpQVmiXIRdirfURPmFnBrYUNyUKMSb","vWxOsciKjcFmwVzOQjIRVDCNVxdQOFFMDQvWjot","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YiUKZBCOTUjYvPeHyfXGhVWQYyqdFkloWlVKFcy","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"GyP+KhMyFUQXRHjNRByhRrTV+nXtaxwLzyWt+Pt","SDDqTQQhbnESdh+RsGdEy/BIfKZAdeZsIohZajg","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","NcbNTRVbLu+NUxFWG+g+NlZpViTjwXFxYPIZjOS","1-1:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"UZuyuNWAOIjrVyEvZkDhRJHlzwHVpmREVsOlvXj","IVVZm+cTwTjghKAZClXMr+GiOrZktuxWWWvEhNd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","GnVhYSSUgMDzwPtXO+U/VYHTxTdjqwyCYwjtnLT","1-1:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"ZxRkeBm/wRWsSnLZetNYCReSUZOHL/cKVZLWExC","jGgstdbhHCmXXmEtn+uTYbJsSPHPEAdFPclfYlf","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SmdmNYSNVIcMCvdbZVQGDgrJvqUefWQQAPzBbXV","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"xvhITsCQdl/tQKEvRJPBgZbWeR/aaAiJZHUYehr","qU+USFuXvOutgsxnvRVMvukThXCdEDoUgdXcx/V","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RAxWZSVXjMXuCVLFhrzrZOa+fZhIwWxhYcphgzQ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"zbAXTkTSaqLJVSHsZXMISEHXuUFhzOWrUbfuWRm","JZ+XuHAXVztVdWd/XpDsXAVCSNXcttRzVAvDimR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WRVVvfWWUkWEeYOkbyKTcqzZRySuIATOl/LRtlf","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"YiUqCmqfTxBhKiWdZTuZTZfYpHinOggJQAIPVVY","YFskSZHSTtbZNqZISgQJXPrITpXUyzVmjBpCSPe","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ibSYFOMeQPXqBhTirZtBZmb+fgiJXUggcW/vubZ","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"MQShM/NSaSLWURMU+HmGYTsLSCUeikQawKz/ftb","GTZj+YNCXVZHncWbOKGGUWiJJBb+hdOjdWWaRRT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bJyvXRLSDiPpcaWVpT+AByMHsqBeAL+XRCgXTS+","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"nWQmgQneYEVLSVgWaoJDHgXZQsRpeXiUTyTzVTy","HElQmz/MMTUKAQZvTfUXM/AKIjXFVxLgrVCDSW/","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","llHBCwgPV+sRwcFpBICXebiSbjzhXwYYNMbWEHD","1-0:1.8.0",2022-09-09T00:00:00,2022-09-19T00:00:00
"cSdhUGmjYj/DSgKfOuSTTTeQEuUlxrZrbkpWDVe","QDYWVT+ocQWRWmHdYWoVPrPBmOAsVYNvahtvhqU","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","xIYsTePyCSWhRvbOBeQjVFV+fufdFwLXLtjoZSM","1-1:1.8.0",2022-09-09T00:00:00,2022-10-24T00:00:00
"foKS/KRCdkBBfyIT/umtwFwQjWpkFCFVYAcyzyA","PHTillANZjoTzwEM/QkqWSZYqkeGVVcYicCrNyz","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","fbfCsTXwATZkcSWXSXcmYvXrvKht+DVAuxw/vgI","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"sU/AibUiuJWNmYbtjBVQTlhBfUYTEm+IAHxfwos","iRwDplTfaSOFReFvBktTGhTITRDIqPcEJTSSYFr","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","LXUCU/IGoiuTxxDBTfsGucZdJVDSVNWMh+STZgR","1-0:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"ZcAqrSwdMEUeTEZDWGZRgKSsWfZViQeXVHMZDNX","UWBZkwmQKjjknkANBnQWywHbOrtYTawpcVpXTRs","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","fHZCWuJjCsgaXaYDWlYJ+YJhibyU+UDXoL+ODjY","1-1:1.8.0",2022-09-09T00:00:00,2022-09-26T00:00:00
"ZTDKQAWiGDL+UZNVLmsjQfZYpxrJDyThnRtLWKG","hQgPJbndRNS+aNkLYRlNHcyYOUvDGkaKZVi/Avs","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SSRCRPu+TfXSZhtVftnhjzNHxRVUIgkYPqWGoBb","1-0:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"tZhKULmhb+r/NoDVTNUCkyJcscqSWHFuW/VsGRb","ZIxrfvKoJfBNpIXsRbzZYeHRdwRuUZvZubXJQRo","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","GFSASzAvsRlSzUXYjluVWvWHwuQmBNQk/LNVAFE","1-0:1.8.0",2022-09-09T00:00:00,2022-09-26T00:00:00
"dwGrirScpOMCdFTYCJfPmJkZWgTmQASAyQaENIV","brGvEtZflLNdf+ToIaLCVfemEpBoQyOYbjgjRuV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","DBTFUlAgWcsrSfxyPIURUYZzWZRrSnxIcnNJ+g/","1-0:1.8.1",2022-09-09T00:00:00,2022-11-08T00:00:00
"kQHtHrRS/YOANkpgQXMVyQejwJuBWYhMTrXRtQq","PGRXIJVfuCWXAxRgacxR+BrFsQVqQoUYwLJZNaM","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ivttJHvyansCCb+iSDrdYYCSupsVEmWKlYrJ+RD","1-1:1.8.0",2022-09-09T00:00:00,2022-09-22T00:00:00
"xCAxvcPQWGQXawuNOiimQxoWsyTZRRsVIzJYNWU","YszwQfdMIoZQLm/BoSKIZDwRaQkPZaSlwWupMVU","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+uclbSoorvUUUlhDEXzRKORXkrNzoqpgRcSbYWb","1-0:1.8.2",2022-09-09T00:00:00,2023-01-11T00:00:00
"ExZnHYcGGZxdWbxQTnWZHwHlHiARZWncUVHMUWv","MDWnTASbr/XHVrxWQcXwfnxUXjYNwLrwSQYJlfP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","SYrT//CSMYXM+mNTfFQZkUTAXFHAimcWHYiPohb","1-1:1.8.1",2022-09-09T00:00:00,2022-09-16T00:00:00
"YTMkZRWWlAGbg/jDqsvUFTpHRAYCJYQKNUv/fSV","bDOXCueQKXnkUIUWWbJKM/UXQZNZUhyUNyYiZQW","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","bFdlSCvZSWADmYOxvxOWQUTZrNUpXhUH+cW+VpM","1-1:1.8.0",2022-09-09T00:00:00,2023-01-04T00:00:00
"qYUkUJETvqHOfGZTtKWmaOAiJIQowREUMyRrZKQ","FUQDjuHIrClURhEsYbWWxSBQAMxBwbKYJcLVgSn","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","tynIYIYUIDVvlDdsHhUNxykfctIRgxAZFKA/aEc","1-1:1.8.0",2022-09-09T00:00:00,2022-09-15T00:00:00
"BRBBGK/ezwTKjYsOgydYYKZArxRidHQRXIWtuPb","GVkPP/ntEBIiIkpQRZZCWxVEpjRqVawNUTrbCNe","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","qUkWQuHXkzvOJxyTqmeWVQtDYYqwiPmFDFnWRAO","1-1:1.8.0",2022-09-09T00:00:00,2022-09-21T00:00:00
"jWyShuTiyaUFeIUxundvYrVyW++US/ToWOawHTD","cTEJqbAXHtz+tRYhBCetFnpZAbnLlXqkQr/QUWU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","HdulrUsXuZIUZFScmnUMZluRWPGXmapGk+qPMnR","1-1:1.8.1",2022-09-09T00:00:00,2022-09-16T00:00:00
"SXpYc/ZhliggiASVW+dTOajchCYBgFHzXDugxnW","Pk/lvCGqdpTiQXoySZk+vP/biERQJuzxLQD+HXY","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","FSZPvjyFkg+vyBFTMXMekGYzcvFlTTbNMlogUPO","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"FeDzW/OMIoSCwXmbNPczYptTBanSQEaKAfGjQ+k","NbWCWSRUzXMLrVfOBTTQzmywbVeCQSu+XDByhjE","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","RIH//TZJoKEZNAjHiBRuGheIUarYrYE+CSEOZxS","1-0:1.8.2",2022-09-09T00:00:00,2023-02-13T00:00:00
"Zq+/iACeTLzRWQHDTtKQyRVumaYXTVwXGsZQHaL","svGrPYFfZVuPHlpFDwlktMRFxJzh+AugVPhQwX/","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","VWmUYnuXTJtQUSfQasLMkfVrZVJfYEyzMZSdSLC","1-0:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"AScJoZUUyQVX/ORpqXZYWUOdps/sjUaGZYDJyub","cYWnQVFetwSNNTVmHYREbZlMS/KngQrunbCsKQY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","hkwjBYOBMHmMvSnCPlCBMTSZIWWxZOxEptTVWCQ","1-0:1.8.1",2022-09-09T00:00:00,2023-01-09T00:00:00
"uRaVwnadrEnHRCvTLgtiFIFSZVkhZolutaRSVSj","ZLMXPWTOVqILBajCpXyKIBPEqIQzQUUgqAMWPcT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bvjzKBTZUmEziQZwMnwlUsvrGZQtZDRoshqfJDh","1-1:1.8.1",2022-09-09T00:00:00,2022-09-16T00:00:00
"KjZQDwRYhRe+SpiSZspTGNWPzEQLVyibjPxdpWF","tPyVvmfxZEGaLiNzniygftTLVHhWcSrYgXSckqU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gsjFDrEEMjJuEsfyxFKLsyOkJWMRKMemBYeecbl","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"VpayKrXXkedrEVnwKABtYGGmUWUtNdETR/VFdOY","YdKagSaCFTCsZhHVXCDAiNRJyS/+zURywXVMQjc","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","bokbjpmT/UDQQAZVZCYRgfhcllXZWLkQdQMbVyx","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"YXWsQTXSTGeOTVMXPyYBOdvHyUX/DbSCWYWUTIS","gfSJoaENl/eZVnDTjwBeAbDEFUUmugSCLUcFJWO","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","MpF+QOuutOcw+hYCEvgaiQIwB+/YJYmOhTOBoaj","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"wSQTCXTURctSop+cGfSMwYYVQuYHYFHRjOVSbW+","cGka/ABwYfQYLmSEihHgjPGXxqfPVXWNZSWzzrJ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","eWcgBRc/zrwsZZmJWuMDZEXxRxMWBUsRdRFMLFj","1-0:1.8.2",2022-09-09T00:00:00,2023-01-09T00:00:00
"kEZBYyIywwusnmvBaYUUKnzT+spemIXSKTSTeMT","nbcTZxWeWYowbVLaHQmPUcaaCuReCBfMbStWzNE","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","toZ+ZbHrhBZFEiJboArySVjzPzBMONzXfOrLyVV","1-1:1.8.0",2022-09-09T00:00:00,2022-10-21T00:00:00
"CWrNCMreXBZwJBURuWVBVgXUjlWWlKugedoaTXd","FeO/jNlMSWQZYUZYLohIkCMYbZSnVRciSvSNZtn","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","y/tPrzJtlLjjXjDQZUPVXuKldRRyiNMPAcGQQaj","1-0:1.8.2",2022-09-09T00:00:00,2022-09-16T00:00:00
"cZkWPvRxQonocXzTGjTvepQKXxtReHXmrpZMsya","CSe/YZVWTZjxXRkVawllcyYgQtkYErORKPAuwUe","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","wcHsBV+rTJYgXZoWpyQeLjncKMXHKTmGZRoUdbQ","1-0:1.8.2",2022-09-09T00:00:00,2022-10-19T00:00:00
"yWXyyRZBSJaCKduteCwZQBiHYXuw/qWlCS/rVJU","UMMVTFYtVOoYQASSHUcVOwVrjXTJYZVpyQKMExm","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ADEiBBkDfOUNSpwlC+jxXWcJBFUlJQXTeTWMWKj","1-0:1.8.0",2022-09-09T00:00:00,2022-10-17T00:00:00
"MPoHiYXyNnZTixnMIEvxTTOpidZfLZjxldXYYrD","qIIzZgrbMOx+tRLVWyPpazUghnmLeAVeBDaWhTd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","zTjFT+XyUpIULqMgosOsUdaSc+urinbCeBqsJ/E","1-1:1.8.0",2022-09-09T00:00:00,2022-10-19T00:00:00
"eHHhVllYvIoZtbOhZIsSWcNRjRwbAtVsjCrctgY","WHqSUqiNRPyvFVYCpFAyfhgHYhWBvW/SAwSSiqG","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LUXhQTCzSHceU/vSRXVIZuE+bfiZpIhBQEYOBuO","1-1:1.8.0",2022-09-09T00:00:00,2022-09-16T00:00:00
"BjyXGGemWrjfSZUXjaLoYtHSTELERyCWsIBlSig","lR/ARu+EQegkrrdYqWagjQQMRAzwrjkvaSCsCVr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","A+VoQlBbtcnRclPFZehpgTEZqmNXOE+YbIBEQzh","1-0:1.8.1",2022-09-09T00:00:00,2022-09-16T00:00:00
