"Installation","Installation type","Record created on","Object changed on","SPARTE_TEXT","AKLASSE","AKLASSE_TEXT","TARIFTYP","TARIFTYP_TEXT","BRANCHE","BRANCHE_TEXT","ABLEINH","ME_MA_ID","HAUS"
"GJYiUchKAivXJXKJxxUJeZNBXoVHYpZLCOiSnKC","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6502","nrCxQsBwOYYQaEuijYQJRzOrYnoeJKgqnoKX/UJ","qZGKIAhMmcpVCPWXaIqe/DLkwlWSxkZwOjRCvGC"
"PQJOQIrTHRRrFJ+kzTYXTRhp/cuDXSWBncTPqpO","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6503","BukNQbdVcqrWVSXmCuXBhHcmopdIsY+YPCNTZXE","TkXzyVe+wykFWyVQnWORdWpxCmGcX+agfOVuQNy"
"QySyOEhNVUhudLnJeWdmICELBdxkQWeLxQCaZkv","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","UdKXWQoKWIUZnbqTXvxmmKXWysNGbnMQqPvmXUo","ldtcoPWy+RbXeYZ+TWLVvFRCezBMQHdNmpiUbsB"
"TMTJVUUjShKEXfZ+/kSSmX/epKVZXmhfRoOadVu","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","GGA 535","Lebensmitteleinzelhandel","J09B6503","ctTWgxIWsEVWWQTAwzPqJzgoVpUdZDVPyTCK+oZ","UJPpYtpcZXCN+zTPRVLdjpdbDLcPVTCJVVMLVDu"
"WNgOQPSkqDkvwnRNDwLrLXjluFgNujTqHFWonUl","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","Xv+MSSoLYUzSsrorlyAezTWnpTNzWVnOkXAXYsb","yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw"
"LWLQs/YfkXEPLrXAyQVU/GrsLwryMHSvHO+RRRe","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","VENWsJuTwQnOIZWZApCYWSoUwCgSXZAHjfJp//O","yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw"
"FQnplYOqXyeyHarOOFqERfKUSPeHkVhbVkJjmQD","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","Wjg/s/WwQYpZooURRzBaWTBKQvyXteEERVAkYiq","kjlQMvpFQyAhtvOdCqixlGworsjjnqQJKQT/LTZ"
"kxNnSxzUEEvdnQxHkDEiRuiOsolhRrwXjX/dKCv","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX","Schlüssel f.  z. T. vorübergehende Zuord","J09B6504","LFyWlvTTrXL+TNTkWZgstazUmWgQCrcFFShtswL","YfYhAnCNkLZoLVrRduCzQQmTR+cUYowVTWAdGFU"
"AESQvMRmugGECkRktWWaRVnlNUaMhqFSmHZiVOu","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","EVxKYyRUseCyZfS/PTQQZAlICBGBsbdzPbPjxtH","PXfQgVQzrPnwLVqKiENYDjZkuPaXVTmABJAySTL"
"HTKktMSlAKWP+KZzkQSIkIYwTRyZFjQHzZEAjVr","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 959","Werksangehörige","J09B1612","RDAXZHGTshuGJRWUjaRtonqTvn/DStUyGhZGXLM","LQjHWoYf/tFrTNLQhFDTUJnUPYWwQyjqgZYLQxR"
"iUJdPQvkgYLqKDoXLgciZrFQ+yAXy+gTfWsm/LX","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","ZtWeSUgiGxpqSPVeZPaUBZsyOnUPlXfsUCeYCWs","WPSFWPbWiIoazgZgVgZslTBCwtZHpM/hVVyBRRr"
"iUbNwhqYERGTvXFZwzY/tPwlEofvpAZiWsifvlR","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX","Schlüssel f.  z. T. vorübergehende Zuord","J09B6252","Jk/tRXxArXmWXtnUAVVAipDuwWlnUnXBUkhZWWx","CtVONjiUPcldQXeRLSwLEquUtHZK+XzsYhusAWq"
"kYidQDaGPmMPACOcTbgdGnFTCWvPFRHQ+crMRcQ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","OokXGfoADrMPOmeoydmJYWdomCTWaG+FyhWXcpK","XPspebbDYUnQYcWVJREX+ORBrYcsYWJcOefNfRA"
"qClfUzKpwc+yfasUNpQgeMwYi+FUWpkCZRTuVUc","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","TRrSennLwZflVtdqMl/wWaWzFjySUcSmAaYTCHY","WM+hMapVQZVQrxZR/siSxDRxoNU/rToZDTh/VUN"
"PnQtIaZcZdZaNUvRojFdgTQkoiDfGjLaNRFpfBT","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6205","cdZwtyWMTExCvZZXNi/IcfcbzQSfPPxPxewmKQo","gVccekgHSPVcWoFyoKRjHPhZtbvYBbiHKQyyvYk"
"rnzZMjCUtwwyYLpQTjnXgktBLRShMiPlaVzNhRe","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","nULbTUcdZVFnZSIubFGmiOTXccVEXGtuqVi/Zev","TcLYQVaFhvqAoPU+UpBUenKsPY/TLUYJaUJhVUr"
"KeSIVOEcftRiXTRaXkx/vXBkpQlsWo+mGSYnQCS","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","YSAukCnspjHi/UsaKVWSeYmCnIWJnj+gbCcdOHd","ZKmeViPmWMTCqWPRjFCrRHZWerzXqDnxRfrfUYV"
"FLVUQdVRYX/hHUbJNYDWxJdtEnhAtsLttNSQClY","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","Vfs+W+LInLNBWWtUNRLh/avHKWgxbPVcJAyxSKM","JSAQUVbatJnNdSraYnVVlURbJQNSVvRBXYSLfgS"
"AGRbsZFTWvWQFRdZromBgyfwmJfPBjRihWdWUn/","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","Wf/ZZSfxAOUzxHOSrmtGFyuVRujUdRSkZxjHJud","uCVmSzwDuLXNyoSAZmRM+qPWoGaVZUFRtKGrgNM"
"'+VjPvUxruwpNhtOHTUiYeQGEAXVycI+ZlQKTW+O","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","RgWXwzGDUnVelnapWYSU/GcwSwUDUeXwFtSjQSd","rRPIzJZSEjZlKiZqGk/XItYmpDAcNiBUpsEUYGq"
"UQIZ+kKPNbqZRfVVTUigZZSFAUS/HYTjsztEUFo","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","RzISGMLOM/+U/SeTizWwfuqjQsUYcUpphyPXfZV","ELivdyMbW+XRT/FUTWHONsVWm+qXVwmlTUQFPO/"
"sxVBXZSQiiuFPrdgDrZfEDercxTd+ZePVkcOTBA","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","eSWscqIQ/fsUUgJQUyuxWXTTZvUWZHJZDMXRVze","vgIHLutGMSERZKgDzNYgHvaYkwRtaOcF+ETSUDu"
"xOnbUtoPMRUwwXfSArhSXgmlufXdKVZ/SSLQCn+","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","OOA 932","Friseurgewerbe und Kosmetiksalons","J09B6501","/jVdXnFZwWsbRvANAU/lcD/BM/W+VnOSlMrOjaH","ootQYfyMBe/sLbXcpGVDSMTRmKhkYkKqteTjFTU"
"aQXPYZUHCtzhj+WZUuWkaQMJCjZHLRsMoWlUCQZ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","UHQbHzgXSjZekCVUpmonQkvoBhUesXiRdpTsKdS","MciRzjZENUekyviiSFVWCktBTWWueKo/EWWpbVO"
"QEbqQSWRXmMWWvtlZyzf/TXaIcIvXHZUOYUFTHI","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","VcWXvlEXzsWmUQdigUePNBemWdvHP/TKVcUzZDY","oTThaBxiOeYztCwTPRyoVRn+SgVsqiAgPQHceRE"
"XUNwgTWKiTYjXYMsCwjWjVSyTgAstbTrrpkAAdd","GAST","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","HHA 553","Restaurants, Cafes, Eisdielen und Imbißh","J09B6505","KVePOayPOCZTbZqSCXcFTrMzQAkXUEJmzfJOsB+","iJFn+VQEIsTK+NkbwPSv/PXlXVRPUwYk+TDfvdz"
"YdYDzEhpipHeIFdDMjDtg/jJ+zWUDNCtmXQXJpq","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","jDexjWNLSrwPUEgReurVtIVUvVLYpWRtWaOzXUR","nMB+dbGRreeSpSkSiCWxnniV+TLGdQlWHJzjsPS"
"'+IhO/GRNMLR+JTrcDnkOXOaxrXwRYebikWZhMkS","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","mVXSeqIZLShMzLiQkJAmyx/lJjOKjVggBtQxDJV","WqDSWAtMIKQxXAZGvQZWSHWvGdIqcYncUefIYpF"
"UajdrgWwTSyjCDjQRlvWRWWPQiASawcCualK+VH","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","TKQDMnXAZWfAX++xGxdMIyRvVpoTQMzqHmjvJEj","ABdQBQSIZXKdQD//P/rTCC/BUBZdOScKtlUJUtW"
"VLoXXxMBXuCQIyUNXZDcYbNRbEliRGUybqpHXVs","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 287","H. von sonst. Eisen-, Blech- und Metallw","J09B5431","tHSkDZOxGIQWKQVHBAErYgKnk/QQwTLYRCVjZiA","TZVYgKznRMKMCakdHsytoizhZVujKyahA+ESSKV"
"eZKQiyrCEdLUPbYYn/I/ZxiKgzAxdfOGOQjWBzp","LAND","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","AAA 020","Forstwirtschaft","J09B5433","pujXPyiQZApvfwrZubAFpgpmKTgXosBkVhSwZnW","XSJlVYskkSWECuCSLUVriwMALPrAcluqZEUNXki"
"fNDPzTiURcvmf+DDhUuvNhiPadPkv/tuSm+/HEz","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5434","R+jzShrYIUiQOgrfdSqyVsviOxVOPgbffpRBSRU","vNlfYPLGbxQbXYYiNWfVZblsT/R/LEgrDIANk+q"
"CNpJq/SyAQAhMPVHXZwGctzYqiWUtMrDHZJmDYD","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1531","VAUUbNRIZEUnjeMTie+yDkpcvMYsljcfKXoFLES","h+XLSjBlTpeQryEYQlQqyiDxjrKzrhhZAOVGVDh"
"HF+KJT/XitlWkgmSSwQZNimVjYgQSZxvghMxOWS","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1531","'+U/EXSATQwdSQMQ/YVnnGBRKaWTdYrvTBYWtVOx","nXzwbZfRdvVtZsTSwRTVagX/GDMNIns+UrtWyXj"
"CQoYEW+mQawzQSM/oPoeDtto+TwnZnELwRYDXVX","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","l+isLvmWYiydmUGSVnZXXCmXxpMeJpMdsZYW/MO","TXDVibYSjcIuDRTAQPBTojXTl/bFyZTUHJroCMV"
"VoC+NtsZbSZqUlVRuQqaMzYDskDRRdrKMAEY+XI","ALLG","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","rnusKtQGpyBbyosCTZJnYPhVWtwEmUISSChlpZJ","mIRShpFYGIzwWKwSWwi+uUXkZOeBDPkNwqOiWaU"
"LURtpNEPukx/qeeZ+R+nDtjutOulVoXNlVgdaSo","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09B6205","RMoVS/XXLrnbNcJThaTKzyOoRXV/fRDSuqq+bJK","mSrI/+ZWKClrOZQTDvFRUdnKwS/YzGNwivtYhqa"
"cMMNXWcWkSEFLlPXMpWXKMtyWWYNOMsrklqOaas","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","SUjUStTMWgWcCzSWTkKySyRTlHPfCWYEeBpSBVV","ZTYLXMhCVlSOhYUX/hGZSAGcCdYWNFYl+qPHOyk"
"YQFTSjOUynbFVVFw+aEXKQpYRRhityIrjpPNS+n","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","QqAYfxfsgccWMWLRsTjsIdXlfpdGVHxhNKnUXzU","AKqfBDRBRPVuQZiUqnMVjzTMVZZlTTJggobRZto"
"YZb+sltKXAcjhfPITxbrfQEJRJLnuOY/UQFASXr","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","'+uAJubCcO+ThmCLkuadWzjNyKzTwzAx+WZwGXss","YZQswVedOsSG+xVEKhvVJ/SzQdOsssKNnVUXWWZ"
"WtvToskducuTEoMoYjbVvIcJnRcFxVcLMQZ+fiR","PRAX","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09B1612","rWXVtgiEvyidLXQtZkynXRMiWWnUOHqUV+WWqHk","XuEsTKu/EaXiegSveXJMMCCRNBhPLPlGsVCYEZh"
"RSPeyKYahjGvGfZQnROWQjzOoGwUsPaeQPFknAN","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","XXSxYreQfmXhRm+mhYJFTkl/UYbDoi/QySIMZTr","yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw"
"nGayboZH/MhamdQupSHTwHSRiPlslnUcMdTdehP","1114","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","PRBKDuKinYVsrWMPqXovRSrzJYhUZsSlRmSrWIm","yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw"
"yR/KcnCMZmxbvSSgIkALwTSUVpFkBbHBRQdgPVZ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","ckVXkQxd+sLRAIRwgTOpBv+dTqVdNgrhRSKkZAa","SrKNkJiKxUGcIzEPhwrYR+QrVuSYpNxzXpQbQGD"
"YptHdL/IhL+NUZGUGxqXxKPCWPeWSmQlnCbQ+Ly","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","qIPSRE/TRvQKQWFjkuyOXpRZBrGMCSUcumDwZrZ","OXKtWetjQnacTYIzyzBt/viFoMKRTitgKJolWWV"
"NQdXuXxWKsQPwTDoEElQRdlQMxHJiSKoVxdIhds","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","hLXDDQJsARVqLwHsUPqYxVwTkhHrqX+RiXASZlU","RJOhGItEcRilBkWaUFIGhlUZoBLnZkXn/+noXoX"
"gbUXbwNRjessQoZRgqPVyVKPdaRXqyXULbTSpsJ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","xGLLYQEFgWYABSVZUhSVRxRRpsqiYprQZIOaLP/","U+cXWsIywITkLCQfeItZRQRiZDFHlBgYWQOEfRJ"
"GEkYZvkWMomf+PvCvKHrT/DZrivNS/zOOCxdlyA","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","HbMoqoFWvOAhENaXeIKqwT+gNVejYvoaakUcoRB","rPZVmYjLYQSZZSxYzcJhXtzaGXtMJNZYVRnQFeB"
"A+ssJbNn/BNvdTuERD+ViHEBZkpAkgRiteksNYx","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6252","'+QvfHuOTGFNBcTmriUewhqnQUgTKFThYLSKrdHX","yYhXyAk/EuxIXmMSugp/FQccF+wTIZgRyjddcWC"
"VrykSYRCTznYkEUERqEOnJlZxVruVdKpvHmHESb","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","sytSIjRDLZqGygVwwObYOhhjAAEQyyedkNMrUTe","aTRcTYeMfpHtjtUQunwrOI+LKVxpKRYoQdQXSoS"
"xIbQXWmRIKRTBXzPxc/FTiaOAscotdFRcuXuUWV","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","TbQAfQYU+ffgSBJiNkMCIoSUurRyTcY+jsnafYc","VpGFMCztIAWqZr+bwgRixCxJgGhTuEOxdrGRByf"
"QRvdIZaUtgEHQgiWjVTsKZTJbhvkt/PaUVvabJF","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","V+RLoFZdESrZQdin/USqLVGaYQCgAirduTwDIpG","RcFTmCoUAnYUyhVUVUNMidUzsTrTSZBgjfXuGSR"
"CxUwDVXMWqHDRlZIxvOJQBGFIaJdzZVmCYANXeq","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","TMXvxqoBJRDKDTXbnbtOaZSUFWZQlTfowkcXGgV","RWWmrEDyRUWXpwHqWnVTBwltORhRpFsRkpw+N/w"
"RUUqIF+liFpSIKtSvpqEkitQvZR/OkvZKsmJQwR","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","mrisUOpnmXBywZisWXDmdmpJLRuXptf//sZWoQH","UnYSTZtH/pPt/YUQlDbwaDUUfyLYWuQXmdUujl+"
"ZMFqoXjLXzFQlbzSSvFTlPphoYhrQIZaasVZMxz","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDH","H. von Gummi- und Kunststoffwaren","J09B4011","UnWWnSBatAfAXlszy/QLVHIVv+XSo/SfmQNZhWp","mktYUVWZTBHvIgSFAfB/wy/+ZLkLruKkTtg/xuF"
"YVvRfgEXASVAmynKaDJIbpwkm+mvveuMqgnVSKV","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","jbWaOTfsjJJbXBuZQQTpmsRxYcidVhadwBVKYXY","rgThvYkXKrOsRRPxoYOnBeQZJDZYsnof+hdKhMq"
"QVQkffCupRQZscWWUOQkokMlSAdcp/FpsQEDhwQ","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6202","kXqEZdvQUFiTxslYLQdKYtsDsjcSQoulhRdXmfV","ckTRhPukXjBjHURmdSdUM/krsyfuqpTHpAyIcbU"
"WLq+QufMFyEVlWQTkqdFpAapKBOlWWDmGZnPQvl","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","UsZVXcJRMxGGVsIPLcxXETLGkVXmuRnesXmcQMq","HfLZhFNYZHRUSyF+JFxgiHZNO+E/XBWRkToQjLJ"
"'+NHYXUMZSIjtzZTlSQNVDCUvgRWWPWKjeRylUmo","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","gXwZvntoWutVCfzox+aYDIPyXwbLKbVXy/NBWqp","zVhRktwdtvdYcwoKcKlCqcq+cpXLFivOgt/CNLz"
"H/MZPdBEfjqtjEaIOgYm+yOmXfADiYhdMTOITJB","HAUS","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","LDBkaZaRrJcQmeeTiFHWRURcgcZSETSVeWuXbrE","YoUTVVpnrVQZEuWCLkrO+CaYcZRiUZKyZRrwfZA"
"I+JMEPZdFEhXOMZtQYpBZKd+RfAJBwhASUpQ/WR","","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","JUZ+RSXzQDH+SQyrbxQGNZNJYRQXcPkTQBPyYGR","Q/gJTcAfROfIxbtgetCrEZB+TkXgsWttSheNXXR"
"FnqUpjhYMCbkQsp+EARVBCaqgreOzTajBJDUORV","GEWE","2020-01-24T00:00:00","","Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","AAA 014","Dienstleistungen,  landwirtschaftliche u","J09B6502","fuaRJaNXOlHpWRpf+HpDaTXTxkxOGIDJQVQVYdX","VnTZWuScxpUTRRYMUVVroeLACTSMnnqnHjsYdBH"
